split,method,seed,episodes,goal_success,deviation_rate,recovery_success,irreversible_failure,damage,budget_overrun,total_cost,recovery_attempts,calibration_error,predicted_unsafe,risk_upper,plan_diversity,safety_utility
budget_tight_shift,robust_margin_planner,0,64,0.10938,0.15625,0.60000,0.00000,0.07812,0.89062,2.43579,0.15625,0.75227,0.21707,0.29162,0.28571,-0.49096
budget_tight_shift,robust_margin_planner,1,64,0.17188,0.15625,0.50000,0.00000,0.04688,0.82812,2.38584,0.15625,0.72903,0.19126,0.26108,0.28571,-0.36509
budget_tight_shift,robust_margin_planner,2,64,0.17188,0.14062,0.77778,0.00000,0.01562,0.82812,2.39922,0.14062,0.74592,0.20868,0.28007,0.28571,-0.32866
budget_tight_shift,robust_margin_planner,3,64,0.14062,0.09375,0.33333,0.01562,0.03125,0.84375,2.34817,0.07812,0.73242,0.17926,0.24077,0.28571,-0.40738
budget_tight_shift,robust_margin_planner,4,64,0.21875,0.09375,0.66667,0.00000,0.03125,0.78125,2.31116,0.09375,0.68918,0.20091,0.27250,0.28571,-0.27708
budget_tight_shift,robust_margin_planner,5,64,0.15625,0.12500,0.75000,0.00000,0.00000,0.84375,2.38964,0.12500,0.77126,0.17376,0.24309,0.28571,-0.33023
budget_tight_shift,robust_margin_planner,6,64,0.14062,0.07812,1.00000,0.00000,0.00000,0.85938,2.38847,0.07812,0.74038,0.18636,0.25066,0.28571,-0.35123
budget_tight_shift,robust_margin_planner,7,64,0.04688,0.07812,0.60000,0.01562,0.01562,0.93750,2.41477,0.06250,0.79834,0.16923,0.23902,0.28571,-0.52053
budget_tight_shift,robust_margin_planner,8,64,0.10938,0.06250,0.75000,0.00000,0.00000,0.89062,2.39660,0.06250,0.74206,0.19271,0.26425,0.28571,-0.39407
budget_tight_shift,robust_margin_planner,9,64,0.14062,0.06250,0.75000,0.00000,0.01562,0.85938,2.36741,0.06250,0.74171,0.16354,0.23186,0.28571,-0.36830
budget_tight_shift,expected_cost_replanner,0,64,0.82812,0.17188,0.36364,0.01562,0.07812,0.15625,1.69491,0.15625,0.29889,0.26519,0.33625,0.71429,0.51675
budget_tight_shift,expected_cost_replanner,1,64,0.85938,0.09375,0.66667,0.01562,0.03125,0.12500,1.62465,0.07812,0.30435,0.21574,0.28556,0.71429,0.62081
budget_tight_shift,expected_cost_replanner,2,64,0.82812,0.17188,0.27273,0.06250,0.07812,0.10938,1.66318,0.10938,0.22421,0.22257,0.29396,0.71429,0.45366
budget_tight_shift,expected_cost_replanner,3,64,0.78125,0.18750,0.50000,0.01562,0.04688,0.20312,1.67711,0.17188,0.36872,0.28046,0.34196,0.71429,0.49239
budget_tight_shift,expected_cost_replanner,4,64,0.78125,0.18750,0.50000,0.01562,0.09375,0.20312,1.71725,0.17188,0.30315,0.21098,0.28257,0.57143,0.43293
budget_tight_shift,expected_cost_replanner,5,64,0.82812,0.17188,0.54545,0.01562,0.03125,0.15625,1.67828,0.15625,0.32508,0.23286,0.30218,0.71429,0.57433
budget_tight_shift,expected_cost_replanner,6,64,0.87500,0.12500,0.62500,0.01562,0.01562,0.10938,1.67072,0.10938,0.28106,0.20481,0.26810,0.71429,0.65697
budget_tight_shift,expected_cost_replanner,7,64,0.87500,0.12500,0.25000,0.01562,0.06250,0.10938,1.67101,0.10938,0.27000,0.22002,0.28872,0.71429,0.60069
budget_tight_shift,expected_cost_replanner,8,64,0.85938,0.14062,0.88889,0.01562,0.03125,0.12500,1.73075,0.12500,0.24639,0.14944,0.22098,0.71429,0.61232
budget_tight_shift,expected_cost_replanner,9,64,0.81250,0.17188,0.54545,0.03125,0.06250,0.15625,1.67249,0.14062,0.28728,0.20931,0.27763,0.71429,0.49433
budget_tight_shift,contingent_replanner,0,64,0.39062,0.09375,0.83333,0.00000,0.01562,0.60938,1.96716,0.09375,0.58758,0.10610,0.18065,0.57143,0.00122
budget_tight_shift,contingent_replanner,1,64,0.40625,0.07812,1.00000,0.00000,0.00000,0.59375,1.97004,0.07812,0.56771,0.09173,0.16155,0.57143,0.04083
budget_tight_shift,contingent_replanner,2,64,0.43750,0.06250,1.00000,0.00000,0.00000,0.56250,1.97353,0.06250,0.52120,0.11579,0.18718,0.57143,0.08274
budget_tight_shift,contingent_replanner,3,64,0.34375,0.10938,1.00000,0.00000,0.01562,0.65625,2.01624,0.10938,0.62511,0.09005,0.15155,0.57143,-0.06599
budget_tight_shift,contingent_replanner,4,64,0.28125,0.10938,1.00000,0.00000,0.00000,0.71875,2.01449,0.10938,0.66385,0.08641,0.15799,0.57143,-0.13147
budget_tight_shift,contingent_replanner,5,64,0.32812,0.04688,1.00000,0.00000,0.00000,0.67188,1.95161,0.04688,0.64656,0.08080,0.15012,0.57143,-0.06316
budget_tight_shift,contingent_replanner,6,64,0.46875,0.06250,1.00000,0.00000,0.00000,0.53125,1.93726,0.06250,0.53748,0.10737,0.17166,0.57143,0.12783
budget_tight_shift,contingent_replanner,7,64,0.34375,0.09375,1.00000,0.00000,0.00000,0.65625,2.00372,0.09375,0.63147,0.09610,0.16589,0.57143,-0.04623
budget_tight_shift,contingent_replanner,8,64,0.39062,0.14062,1.00000,0.00000,0.01562,0.60938,1.99446,0.14062,0.59172,0.08249,0.15403,0.57143,-0.00096
budget_tight_shift,contingent_replanner,9,64,0.32812,0.09375,1.00000,0.00000,0.00000,0.67188,1.98494,0.09375,0.63512,0.09641,0.16473,0.57143,-0.06583
budget_tight_shift,receding_horizon_replanner,0,64,0.79688,0.06250,1.00000,0.00000,0.00000,0.20312,1.79854,0.06250,0.25650,0.10379,0.17834,0.42857,0.58190
budget_tight_shift,receding_horizon_replanner,1,64,0.71875,0.09375,0.83333,0.00000,0.00000,0.28125,1.81078,0.09375,0.31472,0.08908,0.15890,0.42857,0.47545
budget_tight_shift,receding_horizon_replanner,2,64,0.78125,0.12500,0.87500,0.00000,0.00000,0.21875,1.81035,0.12500,0.25340,0.07995,0.15134,0.42857,0.55986
budget_tight_shift,receding_horizon_replanner,3,64,0.76562,0.03125,1.00000,0.00000,0.00000,0.23438,1.79140,0.03125,0.28827,0.10158,0.16309,0.42857,0.54028
budget_tight_shift,receding_horizon_replanner,4,64,0.85938,0.06250,0.75000,0.00000,0.01562,0.14062,1.76999,0.06250,0.20926,0.08054,0.15212,0.42857,0.64981
budget_tight_shift,receding_horizon_replanner,5,64,0.79688,0.09375,1.00000,0.00000,0.00000,0.20312,1.80641,0.09375,0.27302,0.10004,0.16936,0.42857,0.58127
budget_tight_shift,receding_horizon_replanner,6,64,0.87500,0.04688,1.00000,0.00000,0.00000,0.12500,1.78024,0.04688,0.18658,0.08739,0.15169,0.28571,0.68883
budget_tight_shift,receding_horizon_replanner,7,64,0.78125,0.10938,1.00000,0.00000,0.00000,0.21875,1.80341,0.10938,0.27323,0.08958,0.15937,0.42857,0.56041
budget_tight_shift,receding_horizon_replanner,8,64,0.75000,0.17188,1.00000,0.00000,0.00000,0.25000,1.82552,0.17188,0.30415,0.09014,0.16168,0.28571,0.51646
budget_tight_shift,receding_horizon_replanner,9,64,0.82812,0.10938,1.00000,0.00000,0.00000,0.17188,1.78533,0.10938,0.22837,0.08694,0.15526,0.42857,0.62514
budget_tight_shift,conformal_failure_filter,0,64,0.73438,0.07812,1.00000,0.00000,0.00000,0.26562,1.79424,0.07812,0.31996,0.08923,0.21668,0.42857,0.49787
budget_tight_shift,conformal_failure_filter,1,64,0.68750,0.09375,0.66667,0.00000,0.01562,0.31250,1.82881,0.09375,0.33873,0.06720,0.19529,0.42857,0.41307
budget_tight_shift,conformal_failure_filter,2,64,0.87500,0.06250,0.75000,0.00000,0.00000,0.12500,1.74447,0.06250,0.20131,0.08802,0.20701,0.42857,0.69169
budget_tight_shift,conformal_failure_filter,3,64,0.76562,0.06250,0.50000,0.00000,0.01562,0.23438,1.79921,0.06250,0.28096,0.08193,0.17609,0.57143,0.52091
budget_tight_shift,conformal_failure_filter,4,64,0.78125,0.09375,1.00000,0.00000,0.00000,0.21875,1.80051,0.09375,0.26003,0.06739,0.17744,0.42857,0.56065
budget_tight_shift,conformal_failure_filter,5,64,0.75000,0.10938,0.85714,0.00000,0.00000,0.25000,1.81527,0.10938,0.29850,0.07761,0.18827,0.57143,0.51728
budget_tight_shift,conformal_failure_filter,6,64,0.73438,0.12500,0.87500,0.00000,0.01562,0.26562,1.81792,0.12500,0.30195,0.06513,0.16337,0.57143,0.47722
budget_tight_shift,conformal_failure_filter,7,64,0.76562,0.18750,0.91667,0.00000,0.03125,0.23438,1.81769,0.18750,0.28246,0.08580,0.19492,0.57143,0.50068
budget_tight_shift,conformal_failure_filter,8,64,0.79688,0.12500,0.87500,0.00000,0.00000,0.20312,1.78715,0.12500,0.25377,0.07941,0.18282,0.42857,0.58281
budget_tight_shift,conformal_failure_filter,9,64,0.85938,0.07812,0.80000,0.00000,0.01562,0.14062,1.76107,0.07812,0.20778,0.08394,0.18247,0.42857,0.65052
budget_tight_shift,learned_failure_classifier,0,64,0.76562,0.10938,1.00000,0.00000,0.00000,0.23438,1.80708,0.10938,0.29925,0.11488,0.13598,0.42857,0.53903
budget_tight_shift,learned_failure_classifier,1,64,0.76562,0.06250,0.75000,0.00000,0.01562,0.23438,1.80137,0.06250,0.30301,0.10287,0.12459,0.42857,0.52073
budget_tight_shift,learned_failure_classifier,2,64,0.84375,0.07812,0.80000,0.00000,0.00000,0.15625,1.76937,0.07812,0.22781,0.11810,0.13460,0.28571,0.64751
budget_tight_shift,learned_failure_classifier,3,64,0.76562,0.09375,1.00000,0.00000,0.00000,0.23438,1.81291,0.09375,0.29504,0.11357,0.12306,0.42857,0.53856
budget_tight_shift,learned_failure_classifier,4,64,0.78125,0.04688,1.00000,0.00000,0.00000,0.21875,1.78458,0.04688,0.27166,0.09435,0.12257,0.42857,0.56192
budget_tight_shift,learned_failure_classifier,5,64,0.70312,0.12500,0.75000,0.00000,0.00000,0.29688,1.82938,0.12500,0.35461,0.11087,0.12971,0.42857,0.45287
budget_tight_shift,learned_failure_classifier,6,64,0.76562,0.09375,1.00000,0.00000,0.00000,0.23438,1.80652,0.09375,0.31892,0.11226,0.12396,0.42857,0.53907
budget_tight_shift,learned_failure_classifier,7,64,0.81250,0.14062,0.88889,0.00000,0.00000,0.18750,1.80694,0.14062,0.25750,0.10793,0.12750,0.42857,0.60232
budget_tight_shift,learned_failure_classifier,8,64,0.79688,0.09375,0.66667,0.00000,0.00000,0.20312,1.78278,0.09375,0.27177,0.09932,0.12518,0.42857,0.58316
budget_tight_shift,learned_failure_classifier,9,64,0.85938,0.04688,1.00000,0.00000,0.00000,0.14062,1.75537,0.04688,0.19628,0.10344,0.12334,0.42857,0.66973
budget_tight_shift,learned_expected_utility,0,64,0.81250,0.07812,1.00000,0.00000,0.00000,0.18750,1.77331,0.07812,0.25023,0.11438,0.13726,0.42857,0.60501
budget_tight_shift,learned_expected_utility,1,64,0.87500,0.07812,0.80000,0.00000,0.00000,0.12500,1.77063,0.07812,0.21057,0.11822,0.13451,0.42857,0.68960
budget_tight_shift,learned_expected_utility,2,64,0.89062,0.07812,1.00000,0.00000,0.00000,0.10938,1.73367,0.07812,0.20875,0.11721,0.13681,0.28571,0.71365
budget_tight_shift,learned_expected_utility,3,64,0.87500,0.04688,0.66667,0.00000,0.00000,0.12500,1.74898,0.04688,0.22880,0.12870,0.13346,0.42857,0.69133
budget_tight_shift,learned_expected_utility,4,64,0.85938,0.09375,0.66667,0.00000,0.01562,0.14062,1.76611,0.09375,0.21802,0.10081,0.12884,0.42857,0.65012
budget_tight_shift,learned_expected_utility,5,64,0.85938,0.06250,1.00000,0.00000,0.00000,0.14062,1.75424,0.06250,0.22460,0.11560,0.13510,0.42857,0.66982
budget_tight_shift,learned_expected_utility,6,64,0.95312,0.03125,1.00000,0.00000,0.00000,0.04688,1.72236,0.03125,0.16279,0.12636,0.13449,0.57143,0.79893
budget_tight_shift,learned_expected_utility,7,64,0.90625,0.10938,1.00000,0.00000,0.00000,0.09375,1.76004,0.10938,0.19071,0.11683,0.13377,0.28571,0.73263
budget_tight_shift,learned_expected_utility,8,64,0.81250,0.17188,0.90909,0.00000,0.00000,0.18750,1.79190,0.17188,0.25615,0.11099,0.13286,0.42857,0.60352
budget_tight_shift,learned_expected_utility,9,64,0.90625,0.01562,1.00000,0.00000,0.00000,0.09375,1.72459,0.01562,0.16530,0.09725,0.12188,0.57143,0.73547
budget_tight_shift,branch_entropy_planner,0,64,0.09375,0.06250,0.75000,0.00000,0.00000,0.90625,2.10510,0.06250,0.80488,0.13056,0.20511,0.42857,-0.39185
budget_tight_shift,branch_entropy_planner,1,64,0.07812,0.10938,0.85714,0.00000,0.00000,0.92188,2.11034,0.10938,0.82061,0.12711,0.19693,0.28571,-0.41336
budget_tight_shift,branch_entropy_planner,2,64,0.06250,0.12500,1.00000,0.00000,0.01562,0.93750,2.13770,0.12500,0.81970,0.13840,0.20979,0.28571,-0.45539
budget_tight_shift,branch_entropy_planner,3,64,0.14062,0.09375,1.00000,0.00000,0.01562,0.85938,2.11019,0.09375,0.77355,0.10325,0.16476,0.42857,-0.34772
budget_tight_shift,branch_entropy_planner,4,64,0.07812,0.09375,1.00000,0.00000,0.00000,0.92188,2.11505,0.09375,0.82964,0.10363,0.17522,0.28571,-0.41374
budget_tight_shift,branch_entropy_planner,5,64,0.03125,0.07812,1.00000,0.00000,0.00000,0.96875,2.10886,0.07812,0.86569,0.10683,0.17615,0.28571,-0.47652
budget_tight_shift,branch_entropy_planner,6,64,0.14062,0.06250,1.00000,0.00000,0.00000,0.85938,2.06651,0.06250,0.76736,0.11740,0.18170,0.57143,-0.32548
budget_tight_shift,branch_entropy_planner,7,64,0.10938,0.10938,1.00000,0.00000,0.01562,0.89062,2.11244,0.10938,0.80646,0.11186,0.18165,0.42857,-0.39009
budget_tight_shift,branch_entropy_planner,8,64,0.09375,0.09375,1.00000,0.00000,0.00000,0.90625,2.10813,0.09375,0.80970,0.11392,0.18546,0.42857,-0.39209
budget_tight_shift,branch_entropy_planner,9,64,0.06250,0.04688,1.00000,0.00000,0.03125,0.93750,2.08412,0.04688,0.81759,0.12466,0.19298,0.42857,-0.46986
budget_tight_shift,cvar_recovery_planner,0,64,0.68750,0.12500,1.00000,0.00000,0.00000,0.31250,1.87316,0.12500,0.33886,0.05314,0.18059,0.71429,0.42827
budget_tight_shift,cvar_recovery_planner,1,64,0.75000,0.07812,0.80000,0.00000,0.00000,0.25000,1.82054,0.07812,0.27838,0.04652,0.17461,0.71429,0.51686
budget_tight_shift,cvar_recovery_planner,2,64,0.81250,0.10938,0.14286,0.00000,0.06250,0.18750,1.85038,0.10938,0.22368,0.04956,0.16855,0.71429,0.52384
budget_tight_shift,cvar_recovery_planner,3,64,0.71875,0.10938,0.85714,0.00000,0.00000,0.28125,1.84509,0.10938,0.30899,0.04954,0.14371,0.71429,0.47271
budget_tight_shift,cvar_recovery_planner,4,64,0.70312,0.09375,1.00000,0.00000,0.00000,0.29688,1.83587,0.09375,0.30748,0.03051,0.14055,0.57143,0.45235
budget_tight_shift,cvar_recovery_planner,5,64,0.64062,0.09375,0.83333,0.00000,0.00000,0.35938,1.84749,0.09375,0.38257,0.04604,0.15670,0.71429,0.36704
budget_tight_shift,cvar_recovery_planner,6,64,0.73438,0.12500,0.62500,0.00000,0.01562,0.26562,1.85619,0.12500,0.28062,0.03478,0.13302,0.71429,0.47416
budget_tight_shift,cvar_recovery_planner,7,64,0.82812,0.07812,1.00000,0.00000,0.01562,0.17188,1.79630,0.07812,0.20559,0.04509,0.15421,0.71429,0.60552
budget_tight_shift,cvar_recovery_planner,8,64,0.82812,0.04688,1.00000,0.00000,0.00000,0.17188,1.78372,0.04688,0.22412,0.05983,0.16325,0.57143,0.62527
budget_tight_shift,cvar_recovery_planner,9,64,0.87500,0.00000,1.00000,0.00000,0.00000,0.12500,1.75166,0.00000,0.16496,0.05127,0.14980,0.85714,0.69112
budget_tight_shift,recoverability_score_planner_v5,0,64,0.71875,0.15625,0.70000,0.00000,0.01562,0.28125,1.86617,0.15625,0.31008,0.06341,0.13796,0.71429,0.45227
budget_tight_shift,recoverability_score_planner_v5,1,64,0.68750,0.10938,0.85714,0.00000,0.00000,0.31250,1.83342,0.10938,0.33669,0.04768,0.11751,0.71429,0.43145
budget_tight_shift,recoverability_score_planner_v5,2,64,0.89062,0.03125,1.00000,0.00000,0.00000,0.10938,1.76659,0.03125,0.15559,0.05624,0.12763,0.71429,0.71102
budget_tight_shift,recoverability_score_planner_v5,3,64,0.70312,0.14062,0.77778,0.00000,0.01562,0.29688,1.85834,0.14062,0.33371,0.05209,0.11359,0.71429,0.43180
budget_tight_shift,recoverability_score_planner_v5,4,64,0.70312,0.14062,0.88889,0.00000,0.01562,0.29688,1.84837,0.14062,0.31910,0.03571,0.10730,0.71429,0.43260
budget_tight_shift,recoverability_score_planner_v5,5,64,0.75000,0.04688,0.66667,0.00000,0.00000,0.25000,1.81749,0.04688,0.28332,0.04918,0.11850,0.71429,0.51710
budget_tight_shift,recoverability_score_planner_v5,6,64,0.81250,0.09375,0.83333,0.00000,0.01562,0.18750,1.81093,0.09375,0.22412,0.04009,0.10438,0.71429,0.58325
budget_tight_shift,recoverability_score_planner_v5,7,64,0.82812,0.06250,0.75000,0.00000,0.01562,0.17188,1.78995,0.06250,0.20598,0.04618,0.11597,0.71429,0.60602
budget_tight_shift,recoverability_score_planner_v5,8,64,0.81250,0.10938,0.85714,0.00000,0.00000,0.18750,1.81112,0.10938,0.22928,0.06227,0.13381,0.57143,0.60199
budget_tight_shift,recoverability_score_planner_v5,9,64,0.78125,0.09375,0.83333,0.00000,0.00000,0.21875,1.80705,0.09375,0.24640,0.05127,0.11959,0.85714,0.56012
budget_tight_shift,oracle_recoverability_upper_bound,0,64,0.84375,0.10938,0.85714,0.00000,0.00000,0.15625,1.76021,0.10938,0.24661,0.12285,0.01381,0.28571,0.64824
budget_tight_shift,oracle_recoverability_upper_bound,1,64,0.79688,0.18750,0.91667,0.00000,0.00000,0.20312,1.79695,0.18750,0.29055,0.11896,0.01399,0.28571,0.58203
budget_tight_shift,oracle_recoverability_upper_bound,2,64,0.93750,0.04688,1.00000,0.00000,0.00000,0.06250,1.70846,0.04688,0.16483,0.11833,0.01293,0.28571,0.77895
budget_tight_shift,oracle_recoverability_upper_bound,3,64,0.84375,0.12500,1.00000,0.00000,0.00000,0.15625,1.77342,0.12500,0.25353,0.14223,0.01518,0.14286,0.64719
budget_tight_shift,oracle_recoverability_upper_bound,4,64,0.89062,0.09375,0.66667,0.00000,0.00000,0.10938,1.74145,0.09375,0.19137,0.10651,0.01529,0.14286,0.71303
budget_tight_shift,oracle_recoverability_upper_bound,5,64,0.87500,0.12500,0.62500,0.00000,0.01562,0.12500,1.76186,0.12500,0.23152,0.13316,0.01433,0.14286,0.67155
budget_tight_shift,oracle_recoverability_upper_bound,6,64,0.92188,0.07812,0.80000,0.00000,0.00000,0.07812,1.73730,0.07812,0.19313,0.12458,0.01496,0.28571,0.75555
budget_tight_shift,oracle_recoverability_upper_bound,7,64,0.89062,0.12500,0.87500,0.00000,0.00000,0.10938,1.75859,0.12500,0.21289,0.10874,0.01426,0.28571,0.71166
budget_tight_shift,oracle_recoverability_upper_bound,8,64,0.92188,0.07812,1.00000,0.00000,0.00000,0.07812,1.73230,0.07812,0.16872,0.12260,0.01344,0.14286,0.75595
budget_tight_shift,oracle_recoverability_upper_bound,9,64,0.85938,0.10938,0.85714,0.00000,0.01562,0.14062,1.74938,0.10938,0.21289,0.10297,0.01235,0.28571,0.65146
combined_hard_shift,nominal_shortest_plan,0,64,0.57812,0.42188,0.00000,0.21875,0.28125,0.20312,1.38868,0.20312,0.56790,0.96763,0.97876,0.14286,-0.32437
combined_hard_shift,nominal_shortest_plan,1,64,0.60938,0.39062,0.00000,0.12500,0.26562,0.26562,1.51413,0.26562,0.60661,0.96996,0.98192,0.14286,-0.14222
combined_hard_shift,nominal_shortest_plan,2,64,0.53125,0.46875,0.03333,0.25000,0.29688,0.21875,1.43167,0.21875,0.52895,0.97975,0.98727,0.14286,-0.45360
combined_hard_shift,nominal_shortest_plan,3,64,0.64062,0.35938,0.04348,0.17188,0.21875,0.18750,1.38346,0.18750,0.63158,0.96938,0.98098,0.14286,-0.09896
combined_hard_shift,nominal_shortest_plan,4,64,0.56250,0.43750,0.03571,0.20312,0.26562,0.23438,1.46483,0.23438,0.56404,0.97642,0.98201,0.14286,-0.31094
combined_hard_shift,nominal_shortest_plan,5,64,0.62500,0.37500,0.00000,0.17188,0.15625,0.20312,1.40338,0.20312,0.62599,0.98895,0.99530,0.14286,-0.04665
combined_hard_shift,nominal_shortest_plan,6,64,0.65625,0.34375,0.04545,0.15625,0.18750,0.18750,1.38231,0.18750,0.64984,0.98838,0.99564,0.14286,-0.01840
combined_hard_shift,nominal_shortest_plan,7,64,0.68750,0.31250,0.05000,0.20312,0.20312,0.10938,1.22564,0.10938,0.68526,0.97393,0.98515,0.14286,-0.04805
combined_hard_shift,nominal_shortest_plan,8,64,0.54688,0.45312,0.03448,0.17188,0.26562,0.28125,1.54592,0.28125,0.54263,0.98937,0.99614,0.14286,-0.29477
combined_hard_shift,nominal_shortest_plan,9,64,0.62500,0.37500,0.00000,0.15625,0.20312,0.21875,1.43073,0.21875,0.60945,0.97514,0.98715,0.14286,-0.08321
combined_hard_shift,risk_averse_plan,0,64,0.68750,0.14062,0.88889,0.00000,0.01562,0.31250,2.02387,0.14062,0.33674,0.06702,0.14157,0.85714,0.39747
combined_hard_shift,risk_averse_plan,1,64,0.73438,0.15625,0.90000,0.00000,0.03125,0.26562,2.04278,0.15625,0.29688,0.08031,0.15013,0.85714,0.44048
combined_hard_shift,risk_averse_plan,2,64,0.68750,0.14062,0.77778,0.00000,0.01562,0.31250,2.03992,0.14062,0.32693,0.06852,0.13991,0.85714,0.39618
combined_hard_shift,risk_averse_plan,3,64,0.71875,0.20312,0.76923,0.00000,0.03125,0.26562,2.02976,0.20312,0.29960,0.05957,0.12108,0.85714,0.42590
combined_hard_shift,risk_averse_plan,4,64,0.59375,0.25000,0.81250,0.01562,0.01562,0.39062,2.13286,0.23438,0.40124,0.07044,0.14203,0.85714,0.24031
combined_hard_shift,risk_averse_plan,5,64,0.65625,0.18750,0.66667,0.01562,0.03125,0.32812,2.02740,0.17188,0.36029,0.07720,0.14652,0.85714,0.31437
combined_hard_shift,risk_averse_plan,6,64,0.76562,0.17188,0.90909,0.01562,0.01562,0.21875,2.00231,0.15625,0.26665,0.06017,0.12447,0.85714,0.48278
combined_hard_shift,risk_averse_plan,7,64,0.75000,0.15625,1.00000,0.00000,0.00000,0.25000,2.01909,0.15625,0.29746,0.07661,0.14639,0.85714,0.50097
combined_hard_shift,risk_averse_plan,8,64,0.67188,0.17188,0.54545,0.01562,0.06250,0.31250,2.05610,0.15625,0.35809,0.06480,0.13634,0.85714,0.29567
combined_hard_shift,risk_averse_plan,9,64,0.71875,0.15625,0.70000,0.00000,0.00000,0.28125,2.06142,0.15625,0.30444,0.05089,0.11921,0.85714,0.45540
combined_hard_shift,robust_margin_planner,0,64,0.23438,0.18750,0.50000,0.00000,0.01562,0.76562,2.38743,0.18750,0.66472,0.26746,0.34201,0.28571,-0.24334
combined_hard_shift,robust_margin_planner,1,64,0.10938,0.12500,0.75000,0.00000,0.01562,0.89062,2.44576,0.12500,0.68616,0.29627,0.36609,0.28571,-0.41675
combined_hard_shift,robust_margin_planner,2,64,0.18750,0.20312,0.38462,0.00000,0.06250,0.81250,2.41703,0.20312,0.69939,0.25933,0.33072,0.28571,-0.36524
combined_hard_shift,robust_margin_planner,3,64,0.09375,0.26562,0.58824,0.00000,0.03125,0.90625,2.56859,0.26562,0.73882,0.24019,0.30170,0.28571,-0.46642
combined_hard_shift,robust_margin_planner,4,64,0.18750,0.17188,0.72727,0.00000,0.01562,0.81250,2.41506,0.17188,0.69874,0.22316,0.29475,0.28571,-0.30883
combined_hard_shift,robust_margin_planner,5,64,0.25000,0.15625,0.70000,0.01562,0.04688,0.75000,2.33943,0.14062,0.64730,0.26149,0.33082,0.28571,-0.28325
combined_hard_shift,robust_margin_planner,6,64,0.15625,0.10938,0.28571,0.00000,0.06250,0.84375,2.40238,0.10938,0.70241,0.24509,0.30939,0.28571,-0.40625
combined_hard_shift,robust_margin_planner,7,64,0.20312,0.14062,0.77778,0.01562,0.03125,0.78125,2.36374,0.12500,0.70227,0.27600,0.34579,0.28571,-0.32426
combined_hard_shift,robust_margin_planner,8,64,0.15625,0.12500,0.75000,0.00000,0.01562,0.84375,2.41260,0.12500,0.69974,0.24712,0.31866,0.28571,-0.35082
combined_hard_shift,robust_margin_planner,9,64,0.07812,0.28125,0.77778,0.00000,0.07812,0.92188,2.57655,0.28125,0.73831,0.25482,0.32315,0.28571,-0.54441
combined_hard_shift,expected_cost_replanner,0,64,0.79688,0.25000,0.87500,0.00000,0.00000,0.20312,1.89274,0.25000,0.25365,0.14090,0.21545,0.85714,0.57436
combined_hard_shift,expected_cost_replanner,1,64,0.78125,0.23438,0.53333,0.04688,0.07812,0.17188,1.80409,0.18750,0.32003,0.19129,0.25784,0.85714,0.40099
combined_hard_shift,expected_cost_replanner,2,64,0.85938,0.17188,0.81818,0.00000,0.01562,0.14062,1.82759,0.17188,0.28235,0.17615,0.24642,0.71429,0.64520
combined_hard_shift,expected_cost_replanner,3,64,0.82812,0.18750,0.50000,0.03125,0.06250,0.12500,1.82406,0.15625,0.26957,0.16427,0.22578,0.71429,0.50876
combined_hard_shift,expected_cost_replanner,4,64,0.82812,0.21875,0.78571,0.01562,0.03125,0.15625,1.80988,0.20312,0.27374,0.18135,0.25293,0.71429,0.56380
combined_hard_shift,expected_cost_replanner,5,64,0.79688,0.21875,0.85714,0.00000,0.04688,0.20312,1.85836,0.21875,0.29158,0.14346,0.21170,0.71429,0.52086
combined_hard_shift,expected_cost_replanner,6,64,0.81250,0.18750,0.66667,0.01562,0.01562,0.17188,1.82770,0.17188,0.25791,0.18584,0.24893,0.71429,0.56003
combined_hard_shift,expected_cost_replanner,7,64,0.89062,0.14062,1.00000,0.00000,0.01562,0.10938,1.79600,0.14062,0.25418,0.19008,0.25768,0.71429,0.68991
combined_hard_shift,expected_cost_replanner,8,64,0.85938,0.15625,0.50000,0.01562,0.06250,0.10938,1.80631,0.14062,0.22811,0.15914,0.23068,0.71429,0.57424
combined_hard_shift,expected_cost_replanner,9,64,0.79688,0.20312,0.69231,0.04688,0.00000,0.15625,1.81515,0.15625,0.28979,0.17902,0.24627,0.85714,0.51494
combined_hard_shift,contingent_replanner,0,64,0.75000,0.14062,0.77778,0.00000,0.03125,0.25000,2.00956,0.14062,0.30157,0.13308,0.20764,0.57143,0.46423
combined_hard_shift,contingent_replanner,1,64,0.75000,0.18750,1.00000,0.00000,0.00000,0.25000,2.06424,0.18750,0.30015,0.10357,0.17340,0.57143,0.49736
combined_hard_shift,contingent_replanner,2,64,0.76562,0.12500,0.87500,0.00000,0.03125,0.23438,2.00140,0.12500,0.30945,0.13670,0.20809,0.57143,0.48598
combined_hard_shift,contingent_replanner,3,64,0.82812,0.15625,0.80000,0.00000,0.00000,0.17188,2.04630,0.15625,0.26393,0.13015,0.19166,0.57143,0.60427
combined_hard_shift,contingent_replanner,4,64,0.81250,0.14062,0.88889,0.00000,0.01562,0.18750,2.01785,0.14062,0.26810,0.13583,0.20742,0.57143,0.56670
combined_hard_shift,contingent_replanner,5,64,0.82812,0.10938,0.85714,0.00000,0.00000,0.17188,1.98004,0.10938,0.24362,0.12502,0.19435,0.57143,0.60957
combined_hard_shift,contingent_replanner,6,64,0.75000,0.18750,0.91667,0.00000,0.01562,0.25000,2.05272,0.18750,0.30209,0.10694,0.17123,0.57143,0.47953
