split,risk_budget,method,seed,episodes,coverage,fixed_risk_success,executed_success,false_safe_rate,irreversible_failure,damage,total_cost
combined_hard_shift,0.20,recoverability_score_planner_v5,0,64,0.89062,0.73438,0.82456,0.00000,0.00000,0.00000,1.90124
combined_hard_shift,0.20,recoverability_score_planner_v5,1,64,0.89062,0.76562,0.85965,0.00000,0.00000,0.00000,1.90441
combined_hard_shift,0.20,recoverability_score_planner_v5,2,64,0.89062,0.81250,0.91228,0.01754,0.00000,0.01754,1.86692
combined_hard_shift,0.20,recoverability_score_planner_v5,3,64,0.87500,0.71875,0.82143,0.01786,0.00000,0.01786,1.90723
combined_hard_shift,0.20,recoverability_score_planner_v5,4,64,0.79688,0.65625,0.82353,0.00000,0.00000,0.00000,1.92600
combined_hard_shift,0.20,recoverability_score_planner_v5,5,64,0.90625,0.78125,0.86207,0.00000,0.00000,0.00000,1.90178
combined_hard_shift,0.20,recoverability_score_planner_v5,6,64,0.93750,0.71875,0.76667,0.00000,0.00000,0.00000,1.97773
combined_hard_shift,0.20,recoverability_score_planner_v5,7,64,0.89062,0.73438,0.82456,0.00000,0.00000,0.00000,1.94553
combined_hard_shift,0.20,recoverability_score_planner_v5,8,64,0.85938,0.71875,0.83636,0.00000,0.00000,0.00000,1.88477
combined_hard_shift,0.20,recoverability_score_planner_v5,9,64,0.90625,0.71875,0.79310,0.03448,0.01724,0.03448,1.96031
combined_hard_shift,0.20,oracle_recoverability_upper_bound,0,64,1.00000,0.78125,0.78125,0.00000,0.00000,0.00000,1.87023
combined_hard_shift,0.20,oracle_recoverability_upper_bound,1,64,1.00000,0.89062,0.89062,0.01562,0.00000,0.01562,1.76891
combined_hard_shift,0.20,oracle_recoverability_upper_bound,2,64,1.00000,0.85938,0.85938,0.00000,0.00000,0.00000,1.80497
combined_hard_shift,0.20,oracle_recoverability_upper_bound,3,64,1.00000,0.95312,0.95312,0.00000,0.00000,0.00000,1.76573
combined_hard_shift,0.20,oracle_recoverability_upper_bound,4,64,1.00000,0.87500,0.87500,0.03125,0.00000,0.03125,1.78981
combined_hard_shift,0.20,oracle_recoverability_upper_bound,5,64,1.00000,0.78125,0.78125,0.03125,0.00000,0.03125,1.87240
combined_hard_shift,0.20,oracle_recoverability_upper_bound,6,64,1.00000,0.78125,0.78125,0.01562,0.00000,0.01562,1.83758
combined_hard_shift,0.20,oracle_recoverability_upper_bound,7,64,1.00000,0.89062,0.89062,0.01562,0.00000,0.01562,1.79633
combined_hard_shift,0.20,oracle_recoverability_upper_bound,8,64,1.00000,0.82812,0.82812,0.01562,0.00000,0.01562,1.79339
combined_hard_shift,0.20,oracle_recoverability_upper_bound,9,64,1.00000,0.85938,0.85938,0.00000,0.00000,0.00000,1.81073
adversarial_compound_shift,0.02,conformal_failure_filter,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,conformal_failure_filter,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,conformal_failure_filter,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,conformal_failure_filter,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,conformal_failure_filter,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,conformal_failure_filter,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,conformal_failure_filter,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,conformal_failure_filter,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,conformal_failure_filter,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,conformal_failure_filter,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_failure_classifier,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,learned_expected_utility,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,cvar_recovery_planner,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,recoverability_score_planner_v5,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,0,64,0.10938,0.04688,0.42857,0.00000,0.00000,0.00000,2.04682
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,1,64,0.01562,0.01562,1.00000,0.00000,0.00000,0.00000,1.80174
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,4,64,0.01562,0.01562,1.00000,0.00000,0.00000,0.00000,1.84230
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,5,64,0.03125,0.01562,0.50000,0.00000,0.00000,0.00000,2.14828
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,7,64,0.03125,0.03125,1.00000,0.00000,0.00000,0.00000,1.68532
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,8,64,0.04688,0.04688,1.00000,0.00000,0.00000,0.00000,1.72505
adversarial_compound_shift,0.02,oracle_recoverability_upper_bound,9,64,0.01562,0.01562,1.00000,0.00000,0.00000,0.00000,1.83803
adversarial_compound_shift,0.05,conformal_failure_filter,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,conformal_failure_filter,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,conformal_failure_filter,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,conformal_failure_filter,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,conformal_failure_filter,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,conformal_failure_filter,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,conformal_failure_filter,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,conformal_failure_filter,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,conformal_failure_filter,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,conformal_failure_filter,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_failure_classifier,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,learned_expected_utility,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,cvar_recovery_planner,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,recoverability_score_planner_v5,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,0,64,0.73438,0.57812,0.78723,0.00000,0.00000,0.00000,1.84216
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,1,64,0.60938,0.51562,0.84615,0.00000,0.00000,0.00000,1.83384
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,2,64,0.54688,0.46875,0.85714,0.00000,0.00000,0.00000,1.80773
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,3,64,0.56250,0.42188,0.75000,0.00000,0.00000,0.00000,1.87189
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,4,64,0.73438,0.62500,0.85106,0.02128,0.00000,0.02128,1.81011
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,5,64,0.56250,0.40625,0.72222,0.00000,0.00000,0.00000,1.90515
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,6,64,0.62500,0.48438,0.77500,0.00000,0.00000,0.00000,1.85475
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,7,64,0.54688,0.46875,0.85714,0.00000,0.00000,0.00000,1.81508
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,8,64,0.51562,0.40625,0.78788,0.00000,0.00000,0.00000,1.87365
adversarial_compound_shift,0.05,oracle_recoverability_upper_bound,9,64,0.59375,0.51562,0.86842,0.02632,0.00000,0.02632,1.80046
adversarial_compound_shift,0.10,conformal_failure_filter,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,conformal_failure_filter,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,conformal_failure_filter,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,conformal_failure_filter,3,64,0.10938,0.09375,0.85714,0.00000,0.00000,0.00000,1.88575
adversarial_compound_shift,0.10,conformal_failure_filter,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,conformal_failure_filter,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,conformal_failure_filter,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,conformal_failure_filter,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,conformal_failure_filter,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,conformal_failure_filter,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,learned_failure_classifier,0,64,0.26562,0.18750,0.70588,0.00000,0.00000,0.00000,1.89504
adversarial_compound_shift,0.10,learned_failure_classifier,1,64,0.23438,0.17188,0.73333,0.00000,0.00000,0.00000,1.88098
adversarial_compound_shift,0.10,learned_failure_classifier,2,64,0.29688,0.20312,0.68421,0.00000,0.00000,0.00000,1.94560
adversarial_compound_shift,0.10,learned_failure_classifier,3,64,0.31250,0.25000,0.80000,0.00000,0.00000,0.00000,1.94607
adversarial_compound_shift,0.10,learned_failure_classifier,4,64,0.28125,0.23438,0.83333,0.05556,0.00000,0.05556,1.83788
adversarial_compound_shift,0.10,learned_failure_classifier,5,64,0.18750,0.14062,0.75000,0.00000,0.00000,0.00000,1.90854
adversarial_compound_shift,0.10,learned_failure_classifier,6,64,0.40625,0.35938,0.88462,0.00000,0.00000,0.00000,1.82338
adversarial_compound_shift,0.10,learned_failure_classifier,7,64,0.21875,0.20312,0.92857,0.00000,0.00000,0.00000,1.79979
adversarial_compound_shift,0.10,learned_failure_classifier,8,64,0.17188,0.12500,0.72727,0.00000,0.00000,0.00000,2.00112
adversarial_compound_shift,0.10,learned_failure_classifier,9,64,0.25000,0.21875,0.87500,0.00000,0.00000,0.00000,1.80824
adversarial_compound_shift,0.10,learned_expected_utility,0,64,0.25000,0.18750,0.75000,0.00000,0.00000,0.00000,1.86232
adversarial_compound_shift,0.10,learned_expected_utility,1,64,0.21875,0.20312,0.92857,0.00000,0.00000,0.00000,1.77374
adversarial_compound_shift,0.10,learned_expected_utility,2,64,0.25000,0.18750,0.75000,0.00000,0.00000,0.00000,1.89088
adversarial_compound_shift,0.10,learned_expected_utility,3,64,0.26562,0.20312,0.76471,0.05882,0.00000,0.05882,1.93743
adversarial_compound_shift,0.10,learned_expected_utility,4,64,0.26562,0.18750,0.70588,0.00000,0.00000,0.00000,1.88610
adversarial_compound_shift,0.10,learned_expected_utility,5,64,0.18750,0.17188,0.91667,0.00000,0.00000,0.00000,1.82637
adversarial_compound_shift,0.10,learned_expected_utility,6,64,0.39062,0.34375,0.88000,0.00000,0.00000,0.00000,1.81384
adversarial_compound_shift,0.10,learned_expected_utility,7,64,0.21875,0.15625,0.71429,0.00000,0.00000,0.00000,1.92872
adversarial_compound_shift,0.10,learned_expected_utility,8,64,0.12500,0.09375,0.75000,0.00000,0.00000,0.00000,1.94662
adversarial_compound_shift,0.10,learned_expected_utility,9,64,0.23438,0.21875,0.93333,0.00000,0.00000,0.00000,1.77920
adversarial_compound_shift,0.10,cvar_recovery_planner,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,cvar_recovery_planner,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,cvar_recovery_planner,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,cvar_recovery_planner,3,64,0.17188,0.14062,0.81818,0.00000,0.00000,0.00000,1.96489
adversarial_compound_shift,0.10,cvar_recovery_planner,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,cvar_recovery_planner,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,cvar_recovery_planner,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,cvar_recovery_planner,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,cvar_recovery_planner,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,cvar_recovery_planner,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
adversarial_compound_shift,0.10,recoverability_score_planner_v5,0,64,0.29688,0.21875,0.73684,0.00000,0.00000,0.00000,1.89145
adversarial_compound_shift,0.10,recoverability_score_planner_v5,1,64,0.37500,0.28125,0.75000,0.00000,0.00000,0.00000,1.95060
adversarial_compound_shift,0.10,recoverability_score_planner_v5,2,64,0.39062,0.23438,0.60000,0.00000,0.00000,0.00000,2.04067
adversarial_compound_shift,0.10,recoverability_score_planner_v5,3,64,0.39062,0.25000,0.64000,0.04000,0.00000,0.04000,2.07311
adversarial_compound_shift,0.10,recoverability_score_planner_v5,4,64,0.39062,0.29688,0.76000,0.00000,0.00000,0.00000,1.95685
adversarial_compound_shift,0.10,recoverability_score_planner_v5,5,64,0.43750,0.32812,0.75000,0.03571,0.00000,0.03571,1.94042
adversarial_compound_shift,0.10,recoverability_score_planner_v5,6,64,0.48438,0.35938,0.74194,0.03226,0.00000,0.03226,1.94975
adversarial_compound_shift,0.10,recoverability_score_planner_v5,7,64,0.31250,0.23438,0.75000,0.00000,0.00000,0.00000,1.96430
adversarial_compound_shift,0.10,recoverability_score_planner_v5,8,64,0.34375,0.25000,0.72727,0.00000,0.00000,0.00000,2.04717
adversarial_compound_shift,0.10,recoverability_score_planner_v5,9,64,0.43750,0.34375,0.78571,0.00000,0.00000,0.00000,1.95240
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,0,64,1.00000,0.81250,0.81250,0.00000,0.00000,0.00000,1.82349
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,1,64,0.98438,0.84375,0.85714,0.01587,0.00000,0.01587,1.81484
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,2,64,1.00000,0.85938,0.85938,0.01562,0.00000,0.01562,1.81091
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,3,64,1.00000,0.76562,0.76562,0.00000,0.00000,0.00000,1.85288
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,4,64,0.98438,0.81250,0.82540,0.01587,0.00000,0.01587,1.82361
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,5,64,1.00000,0.76562,0.76562,0.01562,0.00000,0.01562,1.87490
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,6,64,1.00000,0.78125,0.78125,0.00000,0.00000,0.00000,1.84678
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,7,64,1.00000,0.87500,0.87500,0.01562,0.00000,0.01562,1.78808
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,8,64,1.00000,0.78125,0.78125,0.00000,0.00000,0.00000,1.86673
adversarial_compound_shift,0.10,oracle_recoverability_upper_bound,9,64,0.98438,0.82812,0.84127,0.01587,0.00000,0.01587,1.82062
adversarial_compound_shift,0.20,conformal_failure_filter,0,64,0.53125,0.37500,0.70588,0.02941,0.00000,0.02941,1.90771
adversarial_compound_shift,0.20,conformal_failure_filter,1,64,0.42188,0.31250,0.74074,0.00000,0.00000,0.00000,1.89744
adversarial_compound_shift,0.20,conformal_failure_filter,2,64,0.48438,0.28125,0.58065,0.00000,0.00000,0.00000,2.04222
adversarial_compound_shift,0.20,conformal_failure_filter,3,64,0.46875,0.35938,0.76667,0.00000,0.00000,0.00000,1.94189
adversarial_compound_shift,0.20,conformal_failure_filter,4,64,0.59375,0.48438,0.81579,0.00000,0.00000,0.00000,1.87952
adversarial_compound_shift,0.20,conformal_failure_filter,5,64,0.46875,0.35938,0.76667,0.00000,0.00000,0.00000,1.88946
adversarial_compound_shift,0.20,conformal_failure_filter,6,64,0.62500,0.40625,0.65000,0.05000,0.00000,0.05000,1.95276
adversarial_compound_shift,0.20,conformal_failure_filter,7,64,0.50000,0.34375,0.68750,0.00000,0.00000,0.00000,1.97201
adversarial_compound_shift,0.20,conformal_failure_filter,8,64,0.39062,0.26562,0.68000,0.04000,0.00000,0.04000,2.00494
adversarial_compound_shift,0.20,conformal_failure_filter,9,64,0.68750,0.50000,0.72727,0.04545,0.00000,0.04545,1.97539
adversarial_compound_shift,0.20,learned_failure_classifier,0,64,0.81250,0.64062,0.78846,0.00000,0.00000,0.00000,1.86722
adversarial_compound_shift,0.20,learned_failure_classifier,1,64,0.73438,0.54688,0.74468,0.04255,0.00000,0.04255,1.86726
adversarial_compound_shift,0.20,learned_failure_classifier,2,64,0.87500,0.57812,0.66071,0.03571,0.00000,0.03571,1.94817
