split,seed,episode_id,method,plan_type,goal_success,deviation,recovered,irreversible_failure,damage,budget_overrun,total_cost,recovery_attempts,calibration_error,predicted_unsafe,risk_upper,safety_utility,failure_label,fixed_risk_budget,coverage,false_safe,nav_deviation,manipulation_slip,trap_pressure,sensor_uncertainty,latent_mode_shift,budget,ablation
combined_hard_shift,6,54,full_recoverability_score_v5,diagnostic_staging,1,0,0,0,0,0,1.70934,0,0.10386,0.10386,0.16816,0.86325,success,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,full_recoverability_score_v5
combined_hard_shift,6,54,minus_recovery_success,diagnostic_staging,1,0,0,0,0,0,1.70934,0,0.10386,0.10386,0.16816,0.86325,success,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,minus_recovery_success
combined_hard_shift,6,54,minus_recovery_cost,diagnostic_staging,1,0,0,0,0,0,1.70934,0,0.10386,0.10386,0.16816,0.86325,success,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,minus_recovery_cost
combined_hard_shift,6,54,minus_irreversible_trap_penalty,diagnostic_staging,1,0,0,0,0,0,1.70934,0,0.10386,0.10386,0.16816,0.86325,success,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,minus_irreversible_trap_penalty
combined_hard_shift,6,54,minus_damage_penalty,diagnostic_staging,0,1,1,0,0,1,2.26098,1,0.89614,0.10386,0.16816,-0.53088,budget_overrun,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,minus_damage_penalty
combined_hard_shift,6,54,minus_budget_slack,diagnostic_staging,1,0,0,0,0,0,1.70934,0,0.10386,0.10386,0.16816,0.86325,success,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,minus_budget_slack
combined_hard_shift,6,54,minus_branch_entropy,diagnostic_staging,1,0,0,0,0,0,1.70934,0,0.10386,0.10386,0.16816,0.86325,success,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,minus_branch_entropy
combined_hard_shift,6,54,minus_calibration_penalty,diagnostic_staging,1,0,0,0,0,0,1.70934,0,0.10386,0.10386,0.16816,0.86325,success,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,minus_calibration_penalty
combined_hard_shift,6,54,risk_only_score,diagnostic_staging,1,0,0,0,0,0,1.70934,0,0.10386,0.10386,0.16816,0.86325,success,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,risk_only_score
combined_hard_shift,6,54,expected_utility_only,diagnostic_staging,1,0,0,0,0,0,1.70934,0,0.10386,0.10386,0.16816,0.86325,success,,1,0,0.40088,0.45387,0.51444,0.37170,0.29430,2.22789,expected_utility_only
combined_hard_shift,6,55,full_recoverability_score_v5,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,full_recoverability_score_v5
combined_hard_shift,6,55,minus_recovery_success,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,minus_recovery_success
combined_hard_shift,6,55,minus_recovery_cost,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,minus_recovery_cost
combined_hard_shift,6,55,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,minus_irreversible_trap_penalty
combined_hard_shift,6,55,minus_damage_penalty,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,minus_damage_penalty
combined_hard_shift,6,55,minus_budget_slack,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,minus_budget_slack
combined_hard_shift,6,55,minus_branch_entropy,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,minus_branch_entropy
combined_hard_shift,6,55,minus_calibration_penalty,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,minus_calibration_penalty
combined_hard_shift,6,55,risk_only_score,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,risk_only_score
combined_hard_shift,6,55,expected_utility_only,reversible_probe,1,0,0,0,0,0,1.83552,0,0.12033,0.12033,0.18463,0.85316,success,,1,0,0.45680,0.44294,0.56072,0.31753,0.27661,2.26485,expected_utility_only
combined_hard_shift,6,56,full_recoverability_score_v5,reversible_probe,1,0,0,0,0,0,1.89883,0,0.05600,0.05600,0.12029,0.84809,success,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,full_recoverability_score_v5
combined_hard_shift,6,56,minus_recovery_success,reversible_probe,0,1,1,0,1,1,2.51509,1,0.94400,0.05600,0.12029,-1.75121,damage_or_lost_object,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,minus_recovery_success
combined_hard_shift,6,56,minus_recovery_cost,reversible_probe,1,0,0,0,0,0,1.89883,0,0.05600,0.05600,0.12029,0.84809,success,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,minus_recovery_cost
combined_hard_shift,6,56,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.89883,0,0.05600,0.05600,0.12029,0.84809,success,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,minus_irreversible_trap_penalty
combined_hard_shift,6,56,minus_damage_penalty,reversible_probe,1,0,0,0,0,0,1.89883,0,0.05600,0.05600,0.12029,0.84809,success,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,minus_damage_penalty
combined_hard_shift,6,56,minus_budget_slack,reversible_probe,1,0,0,0,0,0,1.89883,0,0.05600,0.05600,0.12029,0.84809,success,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,minus_budget_slack
combined_hard_shift,6,56,minus_branch_entropy,reversible_probe,0,1,1,0,0,1,2.51509,1,0.94400,0.05600,0.12029,-0.55121,budget_overrun,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,minus_branch_entropy
combined_hard_shift,6,56,minus_calibration_penalty,reversible_probe,0,1,1,0,0,1,2.51509,1,0.94400,0.05600,0.12029,-0.55121,budget_overrun,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,minus_calibration_penalty
combined_hard_shift,6,56,risk_only_score,reversible_probe,1,0,0,0,0,0,1.89883,0,0.05600,0.05600,0.12029,0.84809,success,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,risk_only_score
combined_hard_shift,6,56,expected_utility_only,reversible_probe,0,1,1,0,0,1,2.51509,1,0.94400,0.05600,0.12029,-0.55121,budget_overrun,,1,0,0.47482,0.50294,0.54427,0.33731,0.30940,2.23413,expected_utility_only
combined_hard_shift,6,57,full_recoverability_score_v5,reversible_probe,0,1,1,0,0,1,2.56731,1,0.99726,0.00274,0.06704,-0.55539,budget_overrun,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,full_recoverability_score_v5
combined_hard_shift,6,57,minus_recovery_success,reversible_probe,1,0,0,0,0,0,1.95202,0,0.00274,0.00274,0.06704,0.84384,success,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,minus_recovery_success
combined_hard_shift,6,57,minus_recovery_cost,reversible_probe,1,0,0,0,0,0,1.95202,0,0.00274,0.00274,0.06704,0.84384,success,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,minus_recovery_cost
combined_hard_shift,6,57,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.95202,0,0.00274,0.00274,0.06704,0.84384,success,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,minus_irreversible_trap_penalty
combined_hard_shift,6,57,minus_damage_penalty,reversible_probe,1,0,0,0,0,0,1.95202,0,0.00274,0.00274,0.06704,0.84384,success,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,minus_damage_penalty
combined_hard_shift,6,57,minus_budget_slack,reversible_probe,1,0,0,0,0,0,1.95202,0,0.00274,0.00274,0.06704,0.84384,success,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,minus_budget_slack
combined_hard_shift,6,57,minus_branch_entropy,reversible_probe,1,0,0,0,0,0,1.95202,0,0.00274,0.00274,0.06704,0.84384,success,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,minus_branch_entropy
combined_hard_shift,6,57,minus_calibration_penalty,reversible_probe,1,0,0,0,0,0,1.95202,0,0.00274,0.00274,0.06704,0.84384,success,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,minus_calibration_penalty
combined_hard_shift,6,57,risk_only_score,reversible_probe,1,0,0,0,0,0,1.95202,0,0.00274,0.00274,0.06704,0.84384,success,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,risk_only_score
combined_hard_shift,6,57,expected_utility_only,reversible_probe,1,0,0,0,0,0,1.95202,0,0.00274,0.00274,0.06704,0.84384,success,,1,0,0.44749,0.47589,0.50928,0.37121,0.31137,2.14130,expected_utility_only
combined_hard_shift,6,58,full_recoverability_score_v5,reversible_probe,0,1,1,0,0,1,2.41905,1,0.96687,0.03313,0.09743,-0.54352,budget_overrun,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,full_recoverability_score_v5
combined_hard_shift,6,58,minus_recovery_success,reversible_probe,0,1,1,0,0,1,2.41905,1,0.96687,0.03313,0.09743,-0.54352,budget_overrun,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,minus_recovery_success
combined_hard_shift,6,58,minus_recovery_cost,reversible_probe,1,0,0,0,0,0,1.92712,0,0.03313,0.03313,0.09743,0.84583,success,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,minus_recovery_cost
combined_hard_shift,6,58,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.92712,0,0.03313,0.03313,0.09743,0.84583,success,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,minus_irreversible_trap_penalty
combined_hard_shift,6,58,minus_damage_penalty,reversible_probe,1,0,0,0,0,0,1.92712,0,0.03313,0.03313,0.09743,0.84583,success,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,minus_damage_penalty
combined_hard_shift,6,58,minus_budget_slack,reversible_probe,1,0,0,0,0,0,1.92712,0,0.03313,0.03313,0.09743,0.84583,success,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,minus_budget_slack
combined_hard_shift,6,58,minus_branch_entropy,reversible_probe,1,0,0,0,0,0,1.92712,0,0.03313,0.03313,0.09743,0.84583,success,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,minus_branch_entropy
combined_hard_shift,6,58,minus_calibration_penalty,reversible_probe,1,0,0,0,0,0,1.92712,0,0.03313,0.03313,0.09743,0.84583,success,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,minus_calibration_penalty
combined_hard_shift,6,58,risk_only_score,contingency_branch,1,0,0,0,0,0,1.78461,0,0.11698,0.11698,0.18128,0.85723,success,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,risk_only_score
combined_hard_shift,6,58,expected_utility_only,reversible_probe,1,0,0,0,0,0,1.92712,0,0.03313,0.03313,0.09743,0.84583,success,,1,0,0.48646,0.47437,0.52364,0.33252,0.32802,2.23541,expected_utility_only
combined_hard_shift,6,59,full_recoverability_score_v5,reversible_probe,1,0,0,0,0,0,1.84361,0,0.06804,0.06804,0.13233,0.85251,success,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,full_recoverability_score_v5
combined_hard_shift,6,59,minus_recovery_success,reversible_probe,1,0,0,0,0,0,1.84361,0,0.06804,0.06804,0.13233,0.85251,success,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,minus_recovery_success
combined_hard_shift,6,59,minus_recovery_cost,reversible_probe,1,0,0,0,0,0,1.84361,0,0.06804,0.06804,0.13233,0.85251,success,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,minus_recovery_cost
combined_hard_shift,6,59,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.84361,0,0.06804,0.06804,0.13233,0.85251,success,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,minus_irreversible_trap_penalty
combined_hard_shift,6,59,minus_damage_penalty,reversible_probe,1,0,0,0,0,0,1.84361,0,0.06804,0.06804,0.13233,0.85251,success,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,minus_damage_penalty
combined_hard_shift,6,59,minus_budget_slack,reversible_probe,1,0,0,0,0,0,1.84361,0,0.06804,0.06804,0.13233,0.85251,success,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,minus_budget_slack
combined_hard_shift,6,59,minus_branch_entropy,reversible_probe,1,0,0,0,0,0,1.84361,0,0.06804,0.06804,0.13233,0.85251,success,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,minus_branch_entropy
combined_hard_shift,6,59,minus_calibration_penalty,reversible_probe,1,0,0,0,0,0,1.84361,0,0.06804,0.06804,0.13233,0.85251,success,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,minus_calibration_penalty
combined_hard_shift,6,59,risk_only_score,reversible_probe,1,0,0,0,0,0,1.84361,0,0.06804,0.06804,0.13233,0.85251,success,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,risk_only_score
combined_hard_shift,6,59,expected_utility_only,reversible_probe,0,1,1,0,0,1,2.45248,1,0.93196,0.06804,0.13233,-0.54620,budget_overrun,,1,0,0.43014,0.47108,0.52121,0.39523,0.33556,2.21727,expected_utility_only
combined_hard_shift,6,60,full_recoverability_score_v5,reversible_probe,1,0,0,0,0,0,1.85047,0,0.16001,0.16001,0.22430,0.85196,success,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,full_recoverability_score_v5
combined_hard_shift,6,60,minus_recovery_success,diagnostic_staging,1,0,0,0,0,0,1.70526,0,0.23438,0.23438,0.29867,0.86358,success,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,minus_recovery_success
combined_hard_shift,6,60,minus_recovery_cost,diagnostic_staging,1,0,0,0,0,0,1.70526,0,0.23438,0.23438,0.29867,0.86358,success,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,minus_recovery_cost
combined_hard_shift,6,60,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.85047,0,0.16001,0.16001,0.22430,0.85196,success,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,minus_irreversible_trap_penalty
combined_hard_shift,6,60,minus_damage_penalty,diagnostic_staging,1,0,0,0,0,0,1.70526,0,0.23438,0.23438,0.29867,0.86358,success,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,minus_damage_penalty
combined_hard_shift,6,60,minus_budget_slack,reversible_probe,1,0,0,0,0,0,1.85047,0,0.16001,0.16001,0.22430,0.85196,success,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,minus_budget_slack
combined_hard_shift,6,60,minus_branch_entropy,reversible_probe,0,1,1,0,0,1,2.52123,1,0.83999,0.16001,0.22430,-0.55170,budget_overrun,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,minus_branch_entropy
combined_hard_shift,6,60,minus_calibration_penalty,reversible_probe,1,0,0,0,0,0,1.85047,0,0.16001,0.16001,0.22430,0.85196,success,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,minus_calibration_penalty
combined_hard_shift,6,60,risk_only_score,contingency_branch,0,1,1,0,1,1,2.74903,1,0.79702,0.20298,0.26727,-1.76992,damage_or_lost_object,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,risk_only_score
combined_hard_shift,6,60,expected_utility_only,reversible_probe,1,0,0,0,0,0,1.85047,0,0.16001,0.16001,0.22430,0.85196,success,,1,0,0.50107,0.53036,0.54449,0.34445,0.37271,2.25723,expected_utility_only
combined_hard_shift,6,61,full_recoverability_score_v5,diagnostic_staging,1,0,0,0,0,0,1.61730,0,0.04949,0.04949,0.11379,0.87062,success,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,full_recoverability_score_v5
combined_hard_shift,6,61,minus_recovery_success,diagnostic_staging,1,0,0,0,0,0,1.61730,0,0.04949,0.04949,0.11379,0.87062,success,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,minus_recovery_success
combined_hard_shift,6,61,minus_recovery_cost,diagnostic_staging,1,0,0,0,0,0,1.61730,0,0.04949,0.04949,0.11379,0.87062,success,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,minus_recovery_cost
combined_hard_shift,6,61,minus_irreversible_trap_penalty,diagnostic_staging,1,0,0,0,0,0,1.61730,0,0.04949,0.04949,0.11379,0.87062,success,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,minus_irreversible_trap_penalty
combined_hard_shift,6,61,minus_damage_penalty,diagnostic_staging,1,1,1,0,0,0,2.22665,1,0.04949,0.04949,0.11379,0.82187,success,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,minus_damage_penalty
combined_hard_shift,6,61,minus_budget_slack,diagnostic_staging,1,0,0,0,0,0,1.61730,0,0.04949,0.04949,0.11379,0.87062,success,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,minus_budget_slack
combined_hard_shift,6,61,minus_branch_entropy,robust_margin_route,1,0,0,0,0,0,1.61056,0,0.00254,0.00254,0.06684,0.87116,success,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,minus_branch_entropy
combined_hard_shift,6,61,minus_calibration_penalty,diagnostic_staging,1,0,0,0,0,0,1.61730,0,0.04949,0.04949,0.11379,0.87062,success,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,minus_calibration_penalty
combined_hard_shift,6,61,risk_only_score,robust_margin_route,0,1,1,0,0,1,2.76057,1,0.99746,0.00254,0.06684,-0.57085,budget_overrun,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,risk_only_score
combined_hard_shift,6,61,expected_utility_only,robust_margin_route,1,0,0,0,0,0,1.61056,0,0.00254,0.00254,0.06684,0.87116,success,,1,0,0.41124,0.45459,0.50850,0.32757,0.31522,2.28971,expected_utility_only
combined_hard_shift,6,62,full_recoverability_score_v5,diagnostic_staging,1,0,0,0,0,0,1.82588,0,0.02607,0.02607,0.09036,0.85393,success,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,full_recoverability_score_v5
combined_hard_shift,6,62,minus_recovery_success,diagnostic_staging,0,1,1,0,0,1,2.33853,1,0.97393,0.02607,0.09036,-0.53708,budget_overrun,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,minus_recovery_success
combined_hard_shift,6,62,minus_recovery_cost,diagnostic_staging,1,0,0,0,0,0,1.82588,0,0.02607,0.02607,0.09036,0.85393,success,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,minus_recovery_cost
combined_hard_shift,6,62,minus_irreversible_trap_penalty,diagnostic_staging,1,0,0,0,0,0,1.82588,0,0.02607,0.02607,0.09036,0.85393,success,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,minus_irreversible_trap_penalty
combined_hard_shift,6,62,minus_damage_penalty,diagnostic_staging,1,0,0,0,0,0,1.82588,0,0.02607,0.02607,0.09036,0.85393,success,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,minus_damage_penalty
combined_hard_shift,6,62,minus_budget_slack,diagnostic_staging,1,0,0,0,0,0,1.82588,0,0.02607,0.02607,0.09036,0.85393,success,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,minus_budget_slack
combined_hard_shift,6,62,minus_branch_entropy,diagnostic_staging,1,0,0,0,0,0,1.82588,0,0.02607,0.02607,0.09036,0.85393,success,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,minus_branch_entropy
combined_hard_shift,6,62,minus_calibration_penalty,diagnostic_staging,0,1,1,0,0,1,2.33853,1,0.97393,0.02607,0.09036,-0.53708,budget_overrun,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,minus_calibration_penalty
combined_hard_shift,6,62,risk_only_score,diagnostic_staging,0,1,1,0,0,1,2.33853,1,0.97393,0.02607,0.09036,-0.53708,budget_overrun,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,risk_only_score
combined_hard_shift,6,62,expected_utility_only,diagnostic_staging,1,0,0,0,0,0,1.82588,0,0.02607,0.02607,0.09036,0.85393,success,,1,0,0.47457,0.44697,0.54646,0.31638,0.30625,2.09214,expected_utility_only
combined_hard_shift,6,63,full_recoverability_score_v5,dual_recovery_branch,0,1,1,0,0,1,2.68573,1,0.99789,0.00211,0.06640,-0.56486,budget_overrun,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,full_recoverability_score_v5
combined_hard_shift,6,63,minus_recovery_success,dual_recovery_branch,1,0,0,0,0,0,2.08364,0,0.00211,0.00211,0.06640,0.83331,success,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,minus_recovery_success
combined_hard_shift,6,63,minus_recovery_cost,dual_recovery_branch,1,0,0,0,0,0,2.08364,0,0.00211,0.00211,0.06640,0.83331,success,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,minus_recovery_cost
combined_hard_shift,6,63,minus_irreversible_trap_penalty,dual_recovery_branch,0,1,0,0,1,1,2.68573,1,0.99789,0.00211,0.06640,-1.76486,damage_or_lost_object,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,minus_irreversible_trap_penalty
combined_hard_shift,6,63,minus_damage_penalty,dual_recovery_branch,0,1,1,0,0,1,2.68573,1,0.99789,0.00211,0.06640,-0.56486,budget_overrun,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,minus_damage_penalty
combined_hard_shift,6,63,minus_budget_slack,dual_recovery_branch,0,1,1,0,0,1,2.68573,1,0.99789,0.00211,0.06640,-0.56486,budget_overrun,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,minus_budget_slack
combined_hard_shift,6,63,minus_branch_entropy,dual_recovery_branch,0,1,0,0,1,1,2.68573,1,0.99789,0.00211,0.06640,-1.76486,damage_or_lost_object,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,minus_branch_entropy
combined_hard_shift,6,63,minus_calibration_penalty,dual_recovery_branch,1,0,0,0,0,0,2.08364,0,0.00211,0.00211,0.06640,0.83331,success,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,minus_calibration_penalty
combined_hard_shift,6,63,risk_only_score,dual_recovery_branch,1,0,0,0,0,0,2.08364,0,0.00211,0.00211,0.06640,0.83331,success,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,risk_only_score
combined_hard_shift,6,63,expected_utility_only,dual_recovery_branch,1,0,0,0,0,0,2.08364,0,0.00211,0.00211,0.06640,0.83331,success,,1,0,0.49249,0.54201,0.50886,0.33748,0.29540,2.26544,expected_utility_only
combined_hard_shift,6,64,full_recoverability_score_v5,reversible_probe,0,1,1,0,0,1,2.42756,1,0.99772,0.00228,0.06658,-0.54420,budget_overrun,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,full_recoverability_score_v5
combined_hard_shift,6,64,minus_recovery_success,diagnostic_staging,1,0,0,0,0,0,1.69593,0,0.08628,0.08628,0.15058,0.86433,success,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,minus_recovery_success
combined_hard_shift,6,64,minus_recovery_cost,reversible_probe,1,0,0,0,0,0,1.90168,0,0.00228,0.00228,0.06658,0.84787,success,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,minus_recovery_cost
combined_hard_shift,6,64,minus_irreversible_trap_penalty,diagnostic_staging,1,0,0,0,0,0,1.69593,0,0.08628,0.08628,0.15058,0.86433,success,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,minus_irreversible_trap_penalty
combined_hard_shift,6,64,minus_damage_penalty,reversible_probe,1,0,0,0,0,0,1.90168,0,0.00228,0.00228,0.06658,0.84787,success,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,minus_damage_penalty
combined_hard_shift,6,64,minus_budget_slack,reversible_probe,1,0,0,0,0,0,1.90168,0,0.00228,0.00228,0.06658,0.84787,success,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,minus_budget_slack
combined_hard_shift,6,64,minus_branch_entropy,reversible_probe,1,0,0,0,0,0,1.90168,0,0.00228,0.00228,0.06658,0.84787,success,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,minus_branch_entropy
combined_hard_shift,6,64,minus_calibration_penalty,reversible_probe,1,0,0,0,0,0,1.90168,0,0.00228,0.00228,0.06658,0.84787,success,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,minus_calibration_penalty
combined_hard_shift,6,64,risk_only_score,dual_recovery_branch,0,0,0,0,0,1,2.21916,0,0.99784,0.00216,0.06645,-0.52753,budget_overrun,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,risk_only_score
combined_hard_shift,6,64,expected_utility_only,reversible_probe,1,0,0,0,0,0,1.90168,0,0.00228,0.00228,0.06658,0.84787,success,,1,0,0.41664,0.46338,0.52237,0.30512,0.32516,2.08133,expected_utility_only
combined_hard_shift,6,65,full_recoverability_score_v5,dual_recovery_branch,1,0,0,0,0,0,2.11575,0,0.00887,0.00887,0.07316,0.83074,success,,1,0,0.41218,0.55189,0.50541,0.31827,0.27962,2.24908,full_recoverability_score_v5
combined_hard_shift,6,65,minus_recovery_success,dual_recovery_branch,0,1,1,0,0,1,2.63399,1,0.99113,0.00887,0.07316,-0.56072,budget_overrun,,1,0,0.41218,0.55189,0.50541,0.31827,0.27962,2.24908,minus_recovery_success
combined_hard_shift,6,65,minus_recovery_cost,dual_recovery_branch,1,0,0,0,0,0,2.11575,0,0.00887,0.00887,0.07316,0.83074,success,,1,0,0.41218,0.55189,0.50541,0.31827,0.27962,2.24908,minus_recovery_cost
combined_hard_shift,6,65,minus_irreversible_trap_penalty,reversible_probe,1,0,0,0,0,0,1.94341,0,0.10464,0.10464,0.16894,0.84453,success,,1,0,0.41218,0.55189,0.50541,0.31827,0.27962,2.24908,minus_irreversible_trap_penalty
combined_hard_shift,6,65,minus_damage_penalty,dual_recovery_branch,1,0,0,0,0,0,2.11575,0,0.00887,0.00887,0.07316,0.83074,success,,1,0,0.41218,0.55189,0.50541,0.31827,0.27962,2.24908,minus_damage_penalty
combined_hard_shift,6,65,minus_budget_slack,dual_recovery_branch,1,0,0,0,0,0,2.11575,0,0.00887,0.00887,0.07316,0.83074,success,,1,0,0.41218,0.55189,0.50541,0.31827,0.27962,2.24908,minus_budget_slack
