stress_axis,stress_level,method,seed,episodes,goal_success,recovery_success,irreversible_failure,damage,total_cost,safety_utility
trap,1.25,learned_failure_classifier,8,32,0.96875,1.00000,0.00000,0.00000,1.77622,0.81571
trap,1.25,learned_failure_classifier,9,32,1.00000,1.00000,0.00000,0.00000,1.77536,0.85797
trap,1.25,learned_expected_utility,0,32,0.93750,0.50000,0.00000,0.00000,1.76432,0.77448
trap,1.25,learned_expected_utility,1,32,0.96875,1.00000,0.00000,0.00000,1.75642,0.81730
trap,1.25,learned_expected_utility,2,32,1.00000,1.00000,0.00000,0.00000,1.75585,0.85953
trap,1.25,learned_expected_utility,3,32,1.00000,1.00000,0.00000,0.00000,1.73807,0.86095
trap,1.25,learned_expected_utility,4,32,1.00000,1.00000,0.00000,0.00000,1.75238,0.85981
trap,1.25,learned_expected_utility,5,32,0.90625,1.00000,0.00000,0.00000,1.79079,0.73017
trap,1.25,learned_expected_utility,6,32,0.96875,1.00000,0.00000,0.00000,1.72541,0.81978
trap,1.25,learned_expected_utility,7,32,0.96875,1.00000,0.00000,0.00000,1.74233,0.81843
trap,1.25,learned_expected_utility,8,32,0.96875,0.50000,0.00000,0.00000,1.74819,0.82889
trap,1.25,learned_expected_utility,9,32,0.96875,1.00000,0.00000,0.00000,1.77821,0.81556
trap,1.25,cvar_recovery_planner,0,32,0.84375,1.00000,0.00000,0.00000,1.92878,0.63476
trap,1.25,cvar_recovery_planner,1,32,1.00000,1.00000,0.00000,0.00000,1.80329,0.85574
trap,1.25,cvar_recovery_planner,2,32,1.00000,1.00000,0.00000,0.00000,1.80370,0.85571
trap,1.25,cvar_recovery_planner,3,32,0.96875,1.00000,0.00000,0.00000,1.76823,0.81635
trap,1.25,cvar_recovery_planner,4,32,0.90625,1.00000,0.00000,0.00000,1.89992,0.72144
trap,1.25,cvar_recovery_planner,5,32,0.96875,0.50000,0.00000,0.03125,1.88418,0.76958
trap,1.25,cvar_recovery_planner,6,32,0.96875,1.00000,0.00000,0.00000,1.80791,0.81318
trap,1.25,cvar_recovery_planner,7,32,0.87500,0.80000,0.00000,0.00000,1.89235,0.67986
trap,1.25,cvar_recovery_planner,8,32,0.93750,0.75000,0.00000,0.00000,1.86897,0.76611
trap,1.25,cvar_recovery_planner,9,32,0.93750,0.75000,0.00000,0.03125,1.84603,0.73044
trap,1.25,recoverability_score_planner_v5,0,32,0.96875,1.00000,0.00000,0.00000,1.85191,0.80966
trap,1.25,recoverability_score_planner_v5,1,32,0.96875,1.00000,0.00000,0.00000,1.83626,0.81091
trap,1.25,recoverability_score_planner_v5,2,32,0.90625,0.80000,0.00000,0.00000,1.84578,0.73671
trap,1.25,recoverability_score_planner_v5,3,32,0.96875,1.00000,0.00000,0.00000,1.84251,0.81041
trap,1.25,recoverability_score_planner_v5,4,32,0.84375,0.80000,0.00000,0.00000,1.93115,0.63457
trap,1.25,recoverability_score_planner_v5,5,32,0.93750,1.00000,0.00000,0.00000,1.87982,0.76524
trap,1.25,recoverability_score_planner_v5,6,32,0.90625,1.00000,0.00000,0.00000,1.79302,0.73000
trap,1.25,recoverability_score_planner_v5,7,32,0.90625,1.00000,0.00000,0.00000,1.84578,0.72578
trap,1.25,recoverability_score_planner_v5,8,32,0.96875,1.00000,0.00000,0.00000,1.81676,0.81247
trap,1.25,recoverability_score_planner_v5,9,32,0.96875,1.00000,0.00000,0.00000,1.76617,0.81652
trap,1.25,oracle_recoverability_upper_bound,0,32,0.96875,1.00000,0.00000,0.00000,1.73785,0.81878
trap,1.25,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.73443,0.86125
trap,1.25,oracle_recoverability_upper_bound,2,32,0.93750,0.66667,0.00000,0.03125,1.73861,0.74997
trap,1.25,oracle_recoverability_upper_bound,3,32,0.96875,1.00000,0.00000,0.00000,1.73434,0.81907
trap,1.25,oracle_recoverability_upper_bound,4,32,0.96875,1.00000,0.00000,0.00000,1.75886,0.81710
trap,1.25,oracle_recoverability_upper_bound,5,32,1.00000,1.00000,0.00000,0.00000,1.71981,0.86242
trap,1.25,oracle_recoverability_upper_bound,6,32,0.96875,1.00000,0.00000,0.00000,1.74756,0.81801
trap,1.25,oracle_recoverability_upper_bound,7,32,0.96875,0.50000,0.00000,0.03125,1.72753,0.79305
trap,1.25,oracle_recoverability_upper_bound,8,32,0.96875,1.00000,0.00000,0.00000,1.75335,0.81754
trap,1.25,oracle_recoverability_upper_bound,9,32,1.00000,1.00000,0.00000,0.00000,1.73485,0.86121
trap,1.50,robust_margin_planner,0,32,0.09375,0.66667,0.00000,0.00000,2.47171,-0.42117
trap,1.50,robust_margin_planner,1,32,0.18750,1.00000,0.00000,0.00000,2.40011,-0.28888
trap,1.50,robust_margin_planner,2,32,0.15625,0.63636,0.06250,0.03125,2.45951,-0.46082
trap,1.50,robust_margin_planner,3,32,0.18750,0.66667,0.00000,0.03125,2.37434,-0.32432
trap,1.50,robust_margin_planner,4,32,0.12500,0.33333,0.00000,0.03125,2.44898,-0.41467
trap,1.50,robust_margin_planner,5,32,0.15625,0.66667,0.00000,0.03125,2.41415,-0.36969
trap,1.50,robust_margin_planner,6,32,0.15625,0.75000,0.03125,0.03125,2.38069,-0.42171
trap,1.50,robust_margin_planner,7,32,0.21875,1.00000,0.00000,0.00000,2.28435,-0.23744
trap,1.50,robust_margin_planner,8,32,0.12500,0.33333,0.00000,0.03125,2.41914,-0.41228
trap,1.50,robust_margin_planner,9,32,0.15625,0.66667,0.00000,0.03125,2.36683,-0.36591
trap,1.50,contingent_replanner,0,32,0.87500,1.00000,0.00000,0.00000,2.08813,0.66420
trap,1.50,contingent_replanner,1,32,0.87500,1.00000,0.00000,0.00000,1.96225,0.67427
trap,1.50,contingent_replanner,2,32,0.75000,0.87500,0.00000,0.00000,2.10544,0.49406
trap,1.50,contingent_replanner,3,32,0.78125,0.80000,0.00000,0.03125,2.03864,0.50410
trap,1.50,contingent_replanner,4,32,0.90625,1.00000,0.00000,0.00000,1.98012,0.71503
trap,1.50,contingent_replanner,5,32,0.93750,0.66667,0.00000,0.00000,2.01988,0.75403
trap,1.50,contingent_replanner,6,32,0.87500,1.00000,0.00000,0.00000,2.07455,0.66529
trap,1.50,contingent_replanner,7,32,0.90625,1.00000,0.00000,0.00000,1.93893,0.71832
trap,1.50,contingent_replanner,8,32,0.96875,1.00000,0.00000,0.00000,1.99638,0.79810
trap,1.50,contingent_replanner,9,32,0.84375,1.00000,0.00000,0.00000,2.06583,0.62380
trap,1.50,learned_failure_classifier,0,32,0.87500,1.00000,0.00000,0.00000,1.86481,0.68207
trap,1.50,learned_failure_classifier,1,32,0.93750,0.75000,0.00000,0.00000,1.81478,0.77044
trap,1.50,learned_failure_classifier,2,32,1.00000,1.00000,0.00000,0.00000,1.78803,0.85696
trap,1.50,learned_failure_classifier,3,32,0.93750,1.00000,0.00000,0.00000,1.79162,0.77229
trap,1.50,learned_failure_classifier,4,32,0.96875,1.00000,0.00000,0.00000,1.77123,0.81611
trap,1.50,learned_failure_classifier,5,32,0.90625,1.00000,0.00000,0.00000,1.89419,0.72190
trap,1.50,learned_failure_classifier,6,32,0.96875,1.00000,0.00000,0.00000,1.82324,0.81195
trap,1.50,learned_failure_classifier,7,32,1.00000,1.00000,0.00000,0.00000,1.83224,0.85342
trap,1.50,learned_failure_classifier,8,32,0.96875,0.75000,0.03125,0.03125,1.77635,0.73445
trap,1.50,learned_failure_classifier,9,32,1.00000,1.00000,0.00000,0.00000,1.77929,0.85766
trap,1.50,learned_expected_utility,0,32,0.96875,0.50000,0.00000,0.00000,1.76140,0.82784
trap,1.50,learned_expected_utility,1,32,0.96875,1.00000,0.00000,0.00000,1.74657,0.81809
trap,1.50,learned_expected_utility,2,32,0.96875,1.00000,0.00000,0.00000,1.79009,0.81461
trap,1.50,learned_expected_utility,3,32,0.96875,1.00000,0.00000,0.00000,1.72819,0.81956
trap,1.50,learned_expected_utility,4,32,1.00000,1.00000,0.00000,0.00000,1.70210,0.86383
trap,1.50,learned_expected_utility,5,32,1.00000,1.00000,0.00000,0.00000,1.74565,0.86035
trap,1.50,learned_expected_utility,6,32,1.00000,1.00000,0.00000,0.00000,1.74770,0.86018
trap,1.50,learned_expected_utility,7,32,1.00000,1.00000,0.00000,0.00000,1.73287,0.86137
trap,1.50,learned_expected_utility,8,32,0.96875,0.66667,0.00000,0.00000,1.76638,0.82744
trap,1.50,learned_expected_utility,9,32,0.93750,1.00000,0.00000,0.00000,1.78525,0.77280
trap,1.50,cvar_recovery_planner,0,32,0.87500,0.88889,0.00000,0.00000,1.96391,0.68508
trap,1.50,cvar_recovery_planner,1,32,0.96875,1.00000,0.00000,0.00000,1.84951,0.80985
trap,1.50,cvar_recovery_planner,2,32,0.96875,1.00000,0.00000,0.00000,1.87552,0.80777
trap,1.50,cvar_recovery_planner,3,32,0.93750,0.50000,0.00000,0.03125,1.81621,0.73283
trap,1.50,cvar_recovery_planner,4,32,0.96875,1.00000,0.00000,0.00000,1.84414,0.81028
trap,1.50,cvar_recovery_planner,5,32,1.00000,1.00000,0.00000,0.00000,1.79685,0.85625
trap,1.50,cvar_recovery_planner,6,32,0.90625,1.00000,0.00000,0.00000,1.90896,0.72072
trap,1.50,cvar_recovery_planner,7,32,0.90625,1.00000,0.00000,0.00000,1.87883,0.72313
trap,1.50,cvar_recovery_planner,8,32,0.96875,1.00000,0.00000,0.00000,1.87057,0.80817
trap,1.50,cvar_recovery_planner,9,32,0.96875,1.00000,0.00000,0.00000,1.88741,0.80682
trap,1.50,recoverability_score_planner_v5,0,32,0.96875,1.00000,0.00000,0.00000,1.93030,0.80339
trap,1.50,recoverability_score_planner_v5,1,32,0.81250,0.83333,0.00000,0.03125,1.91260,0.55637
trap,1.50,recoverability_score_planner_v5,2,32,0.93750,1.00000,0.00000,0.00000,1.89818,0.76377
trap,1.50,recoverability_score_planner_v5,3,32,0.84375,1.00000,0.00000,0.00000,1.87910,0.63873
trap,1.50,recoverability_score_planner_v5,4,32,0.90625,1.00000,0.00000,0.00000,1.84921,0.72550
trap,1.50,recoverability_score_planner_v5,5,32,0.90625,0.66667,0.00000,0.00000,1.82579,0.72737
trap,1.50,recoverability_score_planner_v5,6,32,0.87500,1.00000,0.00000,0.00000,1.89606,0.67957
trap,1.50,recoverability_score_planner_v5,7,32,0.96875,1.00000,0.00000,0.00000,1.84056,0.81057
trap,1.50,recoverability_score_planner_v5,8,32,0.90625,1.00000,0.00000,0.00000,1.91371,0.72034
trap,1.50,recoverability_score_planner_v5,9,32,0.93750,1.00000,0.00000,0.00000,1.87938,0.76527
trap,1.50,oracle_recoverability_upper_bound,0,32,0.96875,1.00000,0.00000,0.00000,1.75844,0.81714
trap,1.50,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.71731,0.86262
trap,1.50,oracle_recoverability_upper_bound,2,32,0.96875,0.75000,0.00000,0.00000,1.76784,0.82732
trap,1.50,oracle_recoverability_upper_bound,3,32,0.96875,1.00000,0.00000,0.00000,1.72825,0.81955
trap,1.50,oracle_recoverability_upper_bound,4,32,0.90625,1.00000,0.00000,0.00000,1.75162,0.73331
trap,1.50,oracle_recoverability_upper_bound,5,32,0.96875,1.00000,0.00000,0.00000,1.76016,0.81700
trap,1.50,oracle_recoverability_upper_bound,6,32,1.00000,1.00000,0.00000,0.00000,1.72509,0.86199
trap,1.50,oracle_recoverability_upper_bound,7,32,1.00000,1.00000,0.00000,0.00000,1.71814,0.86255
trap,1.50,oracle_recoverability_upper_bound,8,32,0.96875,1.00000,0.00000,0.00000,1.75934,0.81707
trap,1.50,oracle_recoverability_upper_bound,9,32,0.96875,1.00000,0.00000,0.00000,1.72972,0.81943
sensor,0.00,robust_margin_planner,0,32,0.15625,0.66667,0.00000,0.00000,2.41087,-0.33193
sensor,0.00,robust_margin_planner,1,32,0.25000,0.50000,0.00000,0.00000,2.32707,-0.19867
sensor,0.00,robust_margin_planner,2,32,0.18750,0.20000,0.00000,0.00000,2.39755,-0.28868
sensor,0.00,robust_margin_planner,3,32,0.21875,0.66667,0.00000,0.00000,2.36241,-0.24368
sensor,0.00,robust_margin_planner,4,32,0.15625,0.60000,0.03125,0.03125,2.34949,-0.40827
sensor,0.00,robust_margin_planner,5,32,0.25000,0.80000,0.00000,0.00000,2.37262,-0.20231
sensor,0.00,robust_margin_planner,6,32,0.28125,1.00000,0.00000,0.03125,2.40394,-0.20013
sensor,0.00,robust_margin_planner,7,32,0.25000,0.33333,0.00000,0.03125,2.27896,-0.23232
sensor,0.00,robust_margin_planner,8,32,0.18750,0.50000,0.00000,0.00000,2.32907,-0.28320
sensor,0.00,robust_margin_planner,9,32,0.25000,0.66667,0.00000,0.00000,2.37181,-0.20225
sensor,0.00,contingent_replanner,0,32,0.87500,1.00000,0.00000,0.00000,2.01235,0.67026
sensor,0.00,contingent_replanner,1,32,0.87500,0.80000,0.00000,0.03125,2.02104,0.64300
sensor,0.00,contingent_replanner,2,32,0.90625,1.00000,0.00000,0.00000,2.04501,0.70984
sensor,0.00,contingent_replanner,3,32,0.93750,1.00000,0.00000,0.00000,2.02622,0.75353
sensor,0.00,contingent_replanner,4,32,0.87500,1.00000,0.00000,0.00000,2.00908,0.67052
sensor,0.00,contingent_replanner,5,32,0.96875,1.00000,0.00000,0.00000,1.96284,0.80079
sensor,0.00,contingent_replanner,6,32,0.96875,1.00000,0.00000,0.00000,2.00810,0.79717
sensor,0.00,contingent_replanner,7,32,0.93750,1.00000,0.00000,0.00000,1.99150,0.75630
sensor,0.00,contingent_replanner,8,32,0.87500,1.00000,0.00000,0.00000,2.01081,0.67039
sensor,0.00,contingent_replanner,9,32,0.90625,1.00000,0.00000,0.00000,2.01315,0.71239
sensor,0.00,learned_failure_classifier,0,32,0.96875,0.00000,0.00000,0.03125,1.77385,0.78934
sensor,0.00,learned_failure_classifier,1,32,1.00000,1.00000,0.00000,0.00000,1.79169,0.85667
sensor,0.00,learned_failure_classifier,2,32,1.00000,1.00000,0.00000,0.00000,1.79185,0.85665
sensor,0.00,learned_failure_classifier,3,32,1.00000,1.00000,0.00000,0.00000,1.77267,0.85819
sensor,0.00,learned_failure_classifier,4,32,1.00000,1.00000,0.00000,0.00000,1.76024,0.85918
sensor,0.00,learned_failure_classifier,5,32,1.00000,1.00000,0.00000,0.00000,1.76346,0.85892
sensor,0.00,learned_failure_classifier,6,32,1.00000,1.00000,0.00000,0.00000,1.77944,0.85764
sensor,0.00,learned_failure_classifier,7,32,0.96875,1.00000,0.00000,0.00000,1.79646,0.81410
sensor,0.00,learned_failure_classifier,8,32,1.00000,1.00000,0.00000,0.00000,1.79781,0.85618
sensor,0.00,learned_failure_classifier,9,32,1.00000,1.00000,0.00000,0.00000,1.75457,0.85963
sensor,0.00,learned_expected_utility,0,32,1.00000,1.00000,0.00000,0.00000,1.75964,0.85923
sensor,0.00,learned_expected_utility,1,32,0.96875,1.00000,0.00000,0.00000,1.80565,0.81336
sensor,0.00,learned_expected_utility,2,32,0.96875,1.00000,0.00000,0.00000,1.74281,0.81839
sensor,0.00,learned_expected_utility,3,32,0.96875,0.50000,0.00000,0.03125,1.75640,0.79074
sensor,0.00,learned_expected_utility,4,32,0.96875,1.00000,0.00000,0.00000,1.74127,0.81851
sensor,0.00,learned_expected_utility,5,32,1.00000,1.00000,0.00000,0.00000,1.71701,0.86264
sensor,0.00,learned_expected_utility,6,32,1.00000,1.00000,0.00000,0.00000,1.78811,0.85695
sensor,0.00,learned_expected_utility,7,32,1.00000,1.00000,0.00000,0.00000,1.72664,0.86187
sensor,0.00,learned_expected_utility,8,32,0.93750,0.50000,0.00000,0.03125,1.77024,0.75838
sensor,0.00,learned_expected_utility,9,32,0.96875,1.00000,0.00000,0.00000,1.74075,0.81855
sensor,0.00,cvar_recovery_planner,0,32,0.93750,0.50000,0.00000,0.03125,1.81560,0.73288
sensor,0.00,cvar_recovery_planner,1,32,1.00000,1.00000,0.00000,0.00000,1.79507,0.85639
sensor,0.00,cvar_recovery_planner,2,32,0.93750,1.00000,0.00000,0.00000,1.91570,0.76237
sensor,0.00,cvar_recovery_planner,3,32,0.96875,0.75000,0.00000,0.00000,1.87455,0.81879
sensor,0.00,cvar_recovery_planner,4,32,0.96875,1.00000,0.00000,0.00000,1.88282,0.80719
sensor,0.00,cvar_recovery_planner,5,32,0.93750,1.00000,0.00000,0.00000,1.86780,0.76620
sensor,0.00,cvar_recovery_planner,6,32,0.96875,1.00000,0.00000,0.00000,1.85458,0.80945
sensor,0.00,cvar_recovery_planner,7,32,0.93750,1.00000,0.00000,0.00000,1.86437,0.76648
sensor,0.00,cvar_recovery_planner,8,32,1.00000,1.00000,0.00000,0.00000,1.84737,0.85221
sensor,0.00,cvar_recovery_planner,9,32,0.93750,0.50000,0.00000,0.03125,1.76914,0.75847
sensor,0.00,recoverability_score_planner_v5,0,32,0.93750,0.75000,0.00000,0.03125,1.83932,0.74192
sensor,0.00,recoverability_score_planner_v5,1,32,0.93750,1.00000,0.00000,0.00000,1.84880,0.76772
sensor,0.00,recoverability_score_planner_v5,2,32,1.00000,1.00000,0.00000,0.00000,1.84414,0.85247
sensor,0.00,recoverability_score_planner_v5,3,32,1.00000,1.00000,0.00000,0.00000,1.84214,0.85263
sensor,0.00,recoverability_score_planner_v5,4,32,1.00000,1.00000,0.00000,0.00000,1.84705,0.85224
sensor,0.00,recoverability_score_planner_v5,5,32,0.96875,0.50000,0.00000,0.03125,1.81988,0.77472
sensor,0.00,recoverability_score_planner_v5,6,32,1.00000,1.00000,0.00000,0.00000,1.79433,0.85645
sensor,0.00,recoverability_score_planner_v5,7,32,0.96875,1.00000,0.00000,0.00000,1.82936,0.81146
sensor,0.00,recoverability_score_planner_v5,8,32,1.00000,1.00000,0.00000,0.00000,1.83114,0.85351
sensor,0.00,recoverability_score_planner_v5,9,32,1.00000,1.00000,0.00000,0.00000,1.75634,0.85949
sensor,0.00,oracle_recoverability_upper_bound,0,32,1.00000,1.00000,0.00000,0.00000,1.72982,0.86161
sensor,0.00,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.71852,0.86252
sensor,0.00,oracle_recoverability_upper_bound,2,32,0.96875,1.00000,0.00000,0.00000,1.73917,0.81868
sensor,0.00,oracle_recoverability_upper_bound,3,32,0.96875,0.80000,0.00000,0.00000,1.77220,0.82697
sensor,0.00,oracle_recoverability_upper_bound,4,32,1.00000,1.00000,0.00000,0.00000,1.75147,0.85988
sensor,0.00,oracle_recoverability_upper_bound,5,32,1.00000,1.00000,0.00000,0.00000,1.73814,0.86095
sensor,0.00,oracle_recoverability_upper_bound,6,32,1.00000,1.00000,0.00000,0.00000,1.73297,0.86136
sensor,0.00,oracle_recoverability_upper_bound,7,32,1.00000,1.00000,0.00000,0.00000,1.70954,0.86324
sensor,0.00,oracle_recoverability_upper_bound,8,32,0.96875,1.00000,0.00000,0.03125,1.76437,0.79010
sensor,0.00,oracle_recoverability_upper_bound,9,32,0.96875,0.00000,0.00000,0.00000,1.68910,0.83362
sensor,0.25,robust_margin_planner,0,32,0.15625,0.33333,0.00000,0.03125,2.39707,-0.36833
sensor,0.25,robust_margin_planner,1,32,0.25000,0.80000,0.00000,0.03125,2.34748,-0.23780
sensor,0.25,robust_margin_planner,2,32,0.21875,0.28571,0.00000,0.06250,2.41053,-0.32253
sensor,0.25,robust_margin_planner,3,32,0.28125,0.50000,0.00000,0.00000,2.28307,-0.15296
sensor,0.25,robust_margin_planner,4,32,0.21875,0.50000,0.00000,0.09375,2.39448,-0.35875
sensor,0.25,robust_margin_planner,5,32,0.18750,0.60000,0.00000,0.00000,2.40196,-0.28903
sensor,0.25,robust_margin_planner,6,32,0.28125,1.00000,0.00000,0.03125,2.31960,-0.19338
sensor,0.25,robust_margin_planner,7,32,0.28125,1.00000,0.00000,0.03125,2.27878,-0.19011
sensor,0.25,robust_margin_planner,8,32,0.21875,1.00000,0.00000,0.00000,2.36790,-0.24412
sensor,0.25,robust_margin_planner,9,32,0.12500,0.60000,0.03125,0.03125,2.44797,-0.46928
sensor,0.25,contingent_replanner,0,32,0.90625,1.00000,0.00000,0.00000,2.02700,0.71128
sensor,0.25,contingent_replanner,1,32,0.90625,1.00000,0.00000,0.00000,2.03163,0.71091
sensor,0.25,contingent_replanner,2,32,0.90625,1.00000,0.00000,0.00000,2.01594,0.71216
sensor,0.25,contingent_replanner,3,32,0.96875,1.00000,0.00000,0.00000,1.98317,0.79916
sensor,0.25,contingent_replanner,4,32,0.90625,1.00000,0.00000,0.00000,2.00666,0.71291
sensor,0.25,contingent_replanner,5,32,0.96875,1.00000,0.00000,0.00000,2.00772,0.79719
sensor,0.25,contingent_replanner,6,32,0.87500,0.80000,0.00000,0.00000,2.03348,0.66857
sensor,0.25,contingent_replanner,7,32,0.87500,1.00000,0.00000,0.03125,2.02178,0.63201
sensor,0.25,contingent_replanner,8,32,0.84375,1.00000,0.00000,0.00000,2.00693,0.62851
sensor,0.25,contingent_replanner,9,32,0.87500,1.00000,0.00000,0.00000,1.99277,0.67183
sensor,0.25,learned_failure_classifier,0,32,1.00000,1.00000,0.00000,0.00000,1.73667,0.86107
sensor,0.25,learned_failure_classifier,1,32,1.00000,1.00000,0.00000,0.00000,1.76330,0.85894
sensor,0.25,learned_failure_classifier,2,32,0.96875,0.75000,0.00000,0.00000,1.81037,0.81298
sensor,0.25,learned_failure_classifier,3,32,0.96875,1.00000,0.00000,0.00000,1.78899,0.81469
sensor,0.25,learned_failure_classifier,4,32,0.96875,1.00000,0.00000,0.00000,1.76983,0.81623
sensor,0.25,learned_failure_classifier,5,32,0.96875,0.66667,0.00000,0.03125,1.78575,0.77745
sensor,0.25,learned_failure_classifier,6,32,0.96875,1.00000,0.00000,0.00000,1.75594,0.81734
sensor,0.25,learned_failure_classifier,7,32,0.96875,1.00000,0.00000,0.00000,1.81902,0.81229
sensor,0.25,learned_failure_classifier,8,32,0.93750,1.00000,0.00000,0.00000,1.81249,0.77063
sensor,0.25,learned_failure_classifier,9,32,0.96875,0.75000,0.00000,0.00000,1.78984,0.82556
sensor,0.25,learned_expected_utility,0,32,1.00000,1.00000,0.00000,0.00000,1.71268,0.86299
sensor,0.25,learned_expected_utility,1,32,0.93750,1.00000,0.00000,0.00000,1.81166,0.77069
sensor,0.25,learned_expected_utility,2,32,1.00000,1.00000,0.00000,0.00000,1.71978,0.86242
sensor,0.25,learned_expected_utility,3,32,0.93750,0.50000,0.00000,0.03125,1.77494,0.74707
sensor,0.25,learned_expected_utility,4,32,1.00000,1.00000,0.00000,0.00000,1.73206,0.86144
sensor,0.25,learned_expected_utility,5,32,1.00000,1.00000,0.00000,0.00000,1.71210,0.86303
sensor,0.25,learned_expected_utility,6,32,0.96875,0.66667,0.00000,0.03125,1.73958,0.79208
sensor,0.25,learned_expected_utility,7,32,0.93750,0.33333,0.00000,0.03125,1.77265,0.74725
sensor,0.25,learned_expected_utility,8,32,0.96875,0.75000,0.00000,0.03125,1.78194,0.78870
sensor,0.25,learned_expected_utility,9,32,0.93750,1.00000,0.00000,0.00000,1.78362,0.77293
sensor,0.25,cvar_recovery_planner,0,32,0.96875,0.50000,0.00000,0.03125,1.79685,0.78750
sensor,0.25,cvar_recovery_planner,1,32,1.00000,1.00000,0.00000,0.00000,1.80140,0.85589
sensor,0.25,cvar_recovery_planner,2,32,0.96875,1.00000,0.00000,0.00000,1.81109,0.81293
sensor,0.25,cvar_recovery_planner,3,32,0.93750,0.50000,0.00000,0.00000,1.84981,0.77858
sensor,0.25,cvar_recovery_planner,4,32,0.96875,1.00000,0.00000,0.00000,1.83716,0.81084
sensor,0.25,cvar_recovery_planner,5,32,0.90625,1.00000,0.00000,0.00000,1.87362,0.72355
sensor,0.25,cvar_recovery_planner,6,32,0.96875,0.50000,0.00000,0.00000,1.82189,0.81206
sensor,0.25,cvar_recovery_planner,7,32,1.00000,1.00000,0.00000,0.00000,1.80614,0.85551
sensor,0.25,cvar_recovery_planner,8,32,0.93750,0.50000,0.00000,0.00000,1.85145,0.76751
sensor,0.25,cvar_recovery_planner,9,32,0.93750,0.60000,0.00000,0.00000,1.85989,0.77777
sensor,0.25,recoverability_score_planner_v5,0,32,0.96875,1.00000,0.00000,0.00000,1.81607,0.81253
sensor,0.25,recoverability_score_planner_v5,1,32,1.00000,1.00000,0.00000,0.00000,1.82723,0.85382
sensor,0.25,recoverability_score_planner_v5,2,32,0.90625,1.00000,0.00000,0.00000,1.81343,0.72836
sensor,0.25,recoverability_score_planner_v5,3,32,0.96875,1.00000,0.00000,0.00000,1.84205,0.81045
sensor,0.25,recoverability_score_planner_v5,4,32,1.00000,1.00000,0.00000,0.00000,1.82571,0.85394
sensor,0.25,recoverability_score_planner_v5,5,32,0.96875,1.00000,0.00000,0.00000,1.83639,0.81090
sensor,0.25,recoverability_score_planner_v5,6,32,0.90625,0.50000,0.00000,0.03125,1.81578,0.71255
sensor,0.25,recoverability_score_planner_v5,7,32,0.96875,1.00000,0.00000,0.00000,1.80202,0.81365
sensor,0.25,recoverability_score_planner_v5,8,32,0.93750,1.00000,0.00000,0.00000,1.87177,0.76588
sensor,0.25,recoverability_score_planner_v5,9,32,0.93750,0.66667,0.00000,0.00000,1.84394,0.76811
sensor,0.25,oracle_recoverability_upper_bound,0,32,1.00000,1.00000,0.00000,0.00000,1.70504,0.86360
sensor,0.25,oracle_recoverability_upper_bound,1,32,1.00000,1.00000,0.00000,0.00000,1.70347,0.86372
sensor,0.25,oracle_recoverability_upper_bound,2,32,1.00000,1.00000,0.00000,0.00000,1.73198,0.86144
sensor,0.25,oracle_recoverability_upper_bound,3,32,0.90625,0.83333,0.00000,0.00000,1.78995,0.74118
sensor,0.25,oracle_recoverability_upper_bound,4,32,1.00000,1.00000,0.00000,0.00000,1.74900,0.86008
sensor,0.25,oracle_recoverability_upper_bound,5,32,0.96875,1.00000,0.00000,0.00000,1.72223,0.82003
sensor,0.25,oracle_recoverability_upper_bound,6,32,0.96875,1.00000,0.00000,0.00000,1.69852,0.82193
sensor,0.25,oracle_recoverability_upper_bound,7,32,1.00000,1.00000,0.00000,0.00000,1.73204,0.86144
sensor,0.25,oracle_recoverability_upper_bound,8,32,0.96875,1.00000,0.00000,0.03125,1.75252,0.79105
sensor,0.25,oracle_recoverability_upper_bound,9,32,0.96875,0.00000,0.00000,0.00000,1.71116,0.83186
sensor,0.50,robust_margin_planner,0,32,0.09375,0.33333,0.00000,0.03125,2.48353,-0.45962
sensor,0.50,robust_margin_planner,1,32,0.28125,0.50000,0.00000,0.00000,2.30314,-0.15456
sensor,0.50,robust_margin_planner,2,32,0.34375,0.42857,0.00000,0.03125,2.28733,-0.10642
sensor,0.50,robust_margin_planner,3,32,0.25000,0.00000,0.00000,0.00000,2.28257,-0.19511
sensor,0.50,robust_margin_planner,4,32,0.34375,0.50000,0.03125,0.03125,2.21351,-0.14427
sensor,0.50,robust_margin_planner,5,32,0.18750,0.50000,0.00000,0.03125,2.36590,-0.32365
sensor,0.50,robust_margin_planner,6,32,0.15625,1.00000,0.00000,0.03125,2.48354,-0.37525
sensor,0.50,robust_margin_planner,7,32,0.37500,1.00000,0.00000,0.03125,2.26448,-0.06241
sensor,0.50,robust_margin_planner,8,32,0.25000,1.00000,0.00000,0.00000,2.27891,-0.19481
sensor,0.50,robust_margin_planner,9,32,0.25000,0.75000,0.00000,0.00000,2.40742,-0.20509
sensor,0.50,contingent_replanner,0,32,0.93750,1.00000,0.00000,0.00000,1.95209,0.75946
sensor,0.50,contingent_replanner,1,32,0.90625,0.75000,0.00000,0.03125,1.96957,0.68931
sensor,0.50,contingent_replanner,2,32,0.90625,0.75000,0.00000,0.00000,1.97184,0.71569
